,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls
68,Wed Jan 22 17:00:12 +0000 2020,1220028399445577728,1220028399445577728,@Sustainable_UoS @unisouthampton Are there plans to become hedgehog friendly? Lots of other unis are taking part?,False,"[33, 113]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2200068192858644e+18,1220006819285864448,454057562.0,454057562,Sustainable_UoS,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Sustainable_UoS', 'name': 'Sustainable Soton', 'id': 454057562, 'id_str': '454057562', 'indices': [0, 16]}, {'screen_name': 'unisouthampton', 'name': 'University of Southampton', 'id': 26203004, 'id_str': '26203004', 'indices': [17, 32]}]",[],en,recent,2219561456,2219561456,Dr Claire Hart,Dr_Narcissism,Southampton,Associate Professor at University of Southampton researching the interpersonal relationships of subclinical narcissists. All views are my own.,https://t.co/CMrqn5bsEi,"[{'url': 'https://t.co/CMrqn5bsEi', 'expanded_url': 'http://www.southampton.ac.uk/psychology/about/staff/cmh297.page', 'display_url': 'southampton.ac.uk/psychology/abo…', 'indices': [0, 23]}]",[],False,782,550,10,Thu Nov 28 11:55:10 +0000 2013,5466,,,False,False,1372,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000803150260/f84e8b52b1b184d4018c88a4f43cceb6_normal.jpeg,https://pbs.twimg.com/profile_images/378800000803150260/f84e8b52b1b184d4018c88a4f43cceb6_normal.jpeg,https://pbs.twimg.com/profile_banners/2219561456/1556570538,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Wed Jan 22 16:03:03 +0000 2020,1220014019718844417,1220014019718844417,"RT @Sustainable_UoS: @LaurieStras @unisouthampton @HogFriendly @hedgehogsociety Good afternoon Laurie, Please do email us on sustainability…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'Sustainable_UoS', 'name': 'Sustainable Soton', 'id': 454057562, 'id_str': '454057562', 'indices': [3, 19]}, {'screen_name': 'LaurieStras', 'name': '🕷Laurie-hyphen-Stras', 'id': 784179654, 'id_str': '784179654', 'indices': [21, 33]}, {'screen_name': 'unisouthampton', 'name': 'University of Southampton', 'id': 26203004, 'id_str': '26203004', 'indices': [34, 49]}, {'screen_name': 'HogFriendly', 'name': 'Hedgehog Friendly Campus', 'id': 1006559794986213376, 'id_str': '1006559794986213376', 'indices': [50, 62]}, {'screen_name': 'hedgehogsociety', 'name': 'Hedgehog Society', 'id': 85818687, 'id_str': '85818687', 'indices': [63, 79]}]",[],en,recent,1006559794986213376,1006559794986213376,Hedgehog Friendly Campus,HogFriendly,,"On a mission to make your campus hedgehog friendly! Whether you’re staff or student, get involved! info@hedgehogfriendlycampus.co.uk. Funded by @hedgehogsociety",,,[],False,1187,2532,4,Tue Jun 12 15:32:10 +0000 2018,3941,,,True,False,1689,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1107751136596058112/RKmPg1ab_normal.png,https://pbs.twimg.com/profile_images/1107751136596058112/RKmPg1ab_normal.png,https://pbs.twimg.com/profile_banners/1006559794986213376/1553521129,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,Wed Jan 22 14:50:46 +0000 2020,1.2199958266484408e+18,1219995826648440833,"@LaurieStras @unisouthampton @HogFriendly @hedgehogsociety Good afternoon Laurie, Please do email us on sustainability@soton.ac.uk and we can start the conversation to increase awareness and engagement with the hedgehogs across our estate grounds. 
We look forward to hearing from you!",False,"[59, 285]",[],[],"[{'screen_name': 'LaurieStras', 'name': '🕷Laurie-hyphen-Stras', 'id': 784179654, 'id_str': '784179654', 'indices': [0, 12]}, {'screen_name': 'unisouthampton', 'name': 'University of Southampton', 'id': 26203004, 'id_str': '26203004', 'indices': [13, 28]}, {'screen_name': 'HogFriendly', 'name': 'Hedgehog Friendly Campus', 'id': 1006559794986213376, 'id_str': '1006559794986213376', 'indices': [29, 41]}, {'screen_name': 'hedgehogsociety', 'name': 'Hedgehog Society', 'id': 85818687, 'id_str': '85818687', 'indices': [42, 58]}]",[],en,recent,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1.219676354981122e+18,1219676354981122049,784179654.0,784179654,LaurieStras,454057562.0,454057562,Sustainable Soton,Sustainable_UoS,University of Southampton,Bringing students and staff together to deliver groundbreaking sustainability initiatives at the University of Southampton.,https://t.co/2n4Cxy1QC1,[],False,2694.0,2318.0,85.0,Tue Jan 03 15:40:49 +0000 2012,282.0,,,True,False,2842.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2914538750/22fa20b8396ad5c6f10dd1499caea7ab_normal.png,https://pbs.twimg.com/profile_images/2914538750/22fa20b8396ad5c6f10dd1499caea7ab_normal.png,https://pbs.twimg.com/profile_banners/454057562/1348068501,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,1.0,2.0,False,False,en,"[{'url': 'https://t.co/2n4Cxy1QC1', 'expanded_url': 'http://www.southampton.ac.uk/sustainability', 'display_url': 'southampton.ac.uk/sustainability', 'indices': [0, 23]}]"
73,Wed Jan 22 14:50:46 +0000 2020,1219995826648440833,1219995826648440833,"@LaurieStras @unisouthampton @HogFriendly @hedgehogsociety Good afternoon Laurie, Please do email us on sustainability@soton.ac.uk and we can start the conversation to increase awareness and engagement with the hedgehogs across our estate grounds. 
We look forward to hearing from you!",False,"[59, 285]","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1.219676354981122e+18,1219676354981122049,784179654.0,784179654,LaurieStras,,,,,False,1,2,False,False,en,[],[],"[{'screen_name': 'LaurieStras', 'name': '🕷Laurie-hyphen-Stras', 'id': 784179654, 'id_str': '784179654', 'indices': [0, 12]}, {'screen_name': 'unisouthampton', 'name': 'University of Southampton', 'id': 26203004, 'id_str': '26203004', 'indices': [13, 28]}, {'screen_name': 'HogFriendly', 'name': 'Hedgehog Friendly Campus', 'id': 1006559794986213376, 'id_str': '1006559794986213376', 'indices': [29, 41]}, {'screen_name': 'hedgehogsociety', 'name': 'Hedgehog Society', 'id': 85818687, 'id_str': '85818687', 'indices': [42, 58]}]",[],en,recent,454057562,454057562,Sustainable Soton,Sustainable_UoS,University of Southampton,Bringing students and staff together to deliver groundbreaking sustainability initiatives at the University of Southampton.,https://t.co/2n4Cxy1QC1,"[{'url': 'https://t.co/2n4Cxy1QC1', 'expanded_url': 'http://www.southampton.ac.uk/sustainability', 'display_url': 'southampton.ac.uk/sustainability', 'indices': [0, 23]}]",[],False,2694,2318,85,Tue Jan 03 15:40:49 +0000 2012,282,,,True,False,2842,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2914538750/22fa20b8396ad5c6f10dd1499caea7ab_normal.png,https://pbs.twimg.com/profile_images/2914538750/22fa20b8396ad5c6f10dd1499caea7ab_normal.png,https://pbs.twimg.com/profile_banners/454057562/1348068501,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Wed Jan 22 13:27:29 +0000 2020,1219974867241590787,1219974867241590787,@unisouthampton phew!,False,"[16, 21]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2199743533512704e+18,1219974353351270401,26203004.0,26203004,unisouthampton,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'unisouthampton', 'name': 'University of Southampton', 'id': 26203004, 'id_str': '26203004', 'indices': [0, 15]}]",[],en,recent,194427250,194427250,Gabriel Weymouth 🧢,gabrielweymouth,"Southampton, UK","Marine hydrodynamics & biomimetics @unisouthampton, physics-based machine learning @turinginst",https://t.co/UAjau5Kwc3,"[{'url': 'https://t.co/UAjau5Kwc3', 'expanded_url': 'https://weymouth.github.io/', 'display_url': 'weymouth.github.io', 'indices': [0, 23]}]",[],False,379,353,16,Fri Sep 24 02:51:35 +0000 2010,9255,,,False,False,4397,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1168148355945566211/SOQxVOcP_normal.jpg,https://pbs.twimg.com/profile_images/1168148355945566211/SOQxVOcP_normal.jpg,https://pbs.twimg.com/profile_banners/194427250/1403801822,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Wed Jan 22 12:45:17 +0000 2020,1219964248316612610,1219964248316612610,@artcath @unisouthampton So glad you enjoyed your visit Catherine!😀🌱,False,"[25, 68]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2199593088064266e+18,1219959308806426624,1169839490.0,1169839490,artcath,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'artcath', 'name': 'Catherine Polley', 'id': 1169839490, 'id_str': '1169839490', 'indices': [0, 8]}, {'screen_name': 'unisouthampton', 'name': 'University of Southampton', 'id': 26203004, 'id_str': '26203004', 'indices': [9, 24]}]",[],en,recent,102019392,102019392,SUSU,Union_Soton,Southampton,"Stay in the loop with what's happening at SUSU, the Students' Union for @unisouthampton.",https://t.co/DWvOK1TZ7j,"[{'url': 'https://t.co/DWvOK1TZ7j', 'expanded_url': 'http://www.susu.org', 'display_url': 'susu.org', 'indices': [0, 23]}]",[],False,13015,918,160,Tue Jan 05 09:59:27 +0000 2010,5097,,,True,True,22242,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1101492008785510401/f6tkF2xS_normal.png,https://pbs.twimg.com/profile_images/1101492008785510401/f6tkF2xS_normal.png,https://pbs.twimg.com/profile_banners/102019392/1506074265,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Wed Jan 22 11:35:58 +0000 2020,1219946804931964929,1219946804931964929,Another great session this morning to kick off @unisouthampton @ReproducibiliT  2020! We talked about whether there's room for the ideals of reproducibility/open science in qualitative research. A very varied and in-depth discussion! Thanks to all who attended.,False,"[0, 261]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,8,False,False,en,[],[],"[{'screen_name': 'unisouthampton', 'name': 'University of Southampton', 'id': 26203004, 'id_str': '26203004', 'indices': [47, 62]}, {'screen_name': 'ReproducibiliT', 'name': 'ReproducibiliTeaPod', 'id': 1000138440070107137, 'id_str': '1000138440070107137', 'indices': [63, 78]}]",[],en,recent,892078884933521410,892078884933521410,Sophie Hall,SophieMH95,"South West, England",Doctoral student (Education) researching dyselxia and writing - University of Southampton & South Coast Doctoral Training Partnership,,,[],False,36,87,0,Mon Jul 31 17:45:55 +0000 2017,191,,,False,False,56,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/892082980981796865/ZFdui6GA_normal.jpg,https://pbs.twimg.com/profile_images/892082980981796865/ZFdui6GA_normal.jpg,https://pbs.twimg.com/profile_banners/892078884933521410/1501524284,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Wed Jan 22 08:51:23 +0000 2020,1219905387308244992,1219905387308244992,RT @FalkinghamJane: Great program on #bbc2 by @unisouthampton alumni Chris Packham on population growth and the planet. Last word from our…,False,"[0, 139]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,11,0,False,False,en,"[{'text': 'bbc2', 'indices': [37, 42]}]",[],"[{'screen_name': 'FalkinghamJane', 'name': 'Jane Falkingham', 'id': 4127511652, 'id_str': '4127511652', 'indices': [3, 18]}, {'screen_name': 'unisouthampton', 'name': 'University of Southampton', 'id': 26203004, 'id_str': '26203004', 'indices': [46, 61]}]",[],en,recent,1033286888063463424,1033286888063463424,Allison Stratford,UoSCommsAllison,University of Southampton,Proud Head of Corporate Communications at University of Southampton. Tweeting about the place and the people. I love latte and 🥕 cake.,https://t.co/oLfaBFEqYe,"[{'url': 'https://t.co/oLfaBFEqYe', 'expanded_url': 'http://Www.southampton.ac.uk', 'display_url': 'southampton.ac.uk', 'indices': [0, 23]}]",[],False,769,1247,5,Sat Aug 25 09:36:06 +0000 2018,8481,,,True,False,3157,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1208026038627950593/k8MckLo8_normal.jpg,https://pbs.twimg.com/profile_images/1208026038627950593/k8MckLo8_normal.jpg,https://pbs.twimg.com/profile_banners/1033286888063463424/1578341011,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,Tue Jan 21 22:07:16 +0000 2020,1.2197432890390979e+18,1219743289039097856,Great program on #bbc2 by @unisouthampton alumni Chris Packham on population growth and the planet. Last word from our very own Prof Sabu Padmadas that we can meet our needs but not our greed!,False,"[0, 192]","[{'text': 'bbc2', 'indices': [17, 22]}]",[],"[{'screen_name': 'unisouthampton', 'name': 'University of Southampton', 'id': 26203004, 'id_str': '26203004', 'indices': [26, 41]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,4127511652.0,4127511652,Jane Falkingham,FalkinghamJane,,"Director of ESRC @CPCpopulation, Professor of Demography & International Social Policy at the University of Southampton RTs & likes not necessarily endorsements",https://t.co/UUTz9aht0d,[],False,1123.0,279.0,13.0,Fri Nov 06 14:38:14 +0000 2015,1492.0,,,True,False,1332.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/662663442755682304/0CDmLJbD_normal.jpg,https://pbs.twimg.com/profile_images/662663442755682304/0CDmLJbD_normal.jpg,https://pbs.twimg.com/profile_banners/4127511652/1446826289,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,11.0,39.0,False,False,en,"[{'url': 'https://t.co/UUTz9aht0d', 'expanded_url': 'http://www.cpc.ac.uk/', 'display_url': 'cpc.ac.uk', 'indices': [0, 23]}]"
91,Tue Jan 21 22:07:16 +0000 2020,1219743289039097856,1219743289039097856,Great program on #bbc2 by @unisouthampton alumni Chris Packham on population growth and the planet. Last word from our very own Prof Sabu Padmadas that we can meet our needs but not our greed!,False,"[0, 192]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,11,39,False,False,en,"[{'text': 'bbc2', 'indices': [17, 22]}]",[],"[{'screen_name': 'unisouthampton', 'name': 'University of Southampton', 'id': 26203004, 'id_str': '26203004', 'indices': [26, 41]}]",[],en,recent,4127511652,4127511652,Jane Falkingham,FalkinghamJane,,"Director of ESRC @CPCpopulation, Professor of Demography & International Social Policy at the University of Southampton RTs & likes not necessarily endorsements",https://t.co/UUTz9aht0d,"[{'url': 'https://t.co/UUTz9aht0d', 'expanded_url': 'http://www.cpc.ac.uk/', 'display_url': 'cpc.ac.uk', 'indices': [0, 23]}]",[],False,1123,279,13,Fri Nov 06 14:38:14 +0000 2015,1492,,,True,False,1332,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/662663442755682304/0CDmLJbD_normal.jpg,https://pbs.twimg.com/profile_images/662663442755682304/0CDmLJbD_normal.jpg,https://pbs.twimg.com/profile_banners/4127511652/1446826289,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Tue Jan 21 18:54:08 +0000 2020,1219694686341861376,1219694686341861376,@UoSMedia @unisouthampton I’m going to miss you too and many others @unisouthampton - you’ve been very nice to work with. Thank you. 😋,False,"[26, 134]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2196649027570033e+18,1219664902757003264,1.0873083330134508e+18,1087308333013450754,UoSMedia,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'UoSMedia', 'name': 'UoSMedia', 'id': 1087308333013450754, 'id_str': '1087308333013450754', 'indices': [0, 9]}, {'screen_name': 'unisouthampton', 'name': 'University of Southampton', 'id': 26203004, 'id_str': '26203004', 'indices': [10, 25]}, {'screen_name': 'unisouthampton', 'name': 'University of Southampton', 'id': 26203004, 'id_str': '26203004', 'indices': [68, 83]}]",[],en,recent,2799681306,2799681306,Sally Brown,_sallybrown77,"Southampton, UK",Researcher at @bournemouthuni (improving impact for #ref2021) & @unisouthampton (research = #coasts #sealevelrise) #IPCC 1.5deg special report #SR15 lead author,https://t.co/zt7Qy974DO,"[{'url': 'https://t.co/zt7Qy974DO', 'expanded_url': 'http://www.southampton.ac.uk/engineering/about/staff/sb20.page', 'display_url': 'southampton.ac.uk/engineering/ab…', 'indices': [0, 23]}]",[],False,1162,1652,18,Tue Sep 09 11:19:48 +0000 2014,639,,,False,False,1645,,False,False,False,BADFCD,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/509823672131915776/A-WASF4k_normal.jpeg,https://pbs.twimg.com/profile_images/509823672131915776/A-WASF4k_normal.jpeg,https://pbs.twimg.com/profile_banners/2799681306/1510094687,3B94D9,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Tue Jan 21 18:51:00 +0000 2020,1219693896160174080,1219693896160174080,"RT @LaurieStras: @unisouthampton @HogFriendly @Sustainable_UoS Let us know if we can help. We are (yes, really) doing the @hedgehogsociety…",False,"[0, 139]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'LaurieStras', 'name': '🕷Laurie-hyphen-Stras', 'id': 784179654, 'id_str': '784179654', 'indices': [3, 15]}, {'screen_name': 'unisouthampton', 'name': 'University of Southampton', 'id': 26203004, 'id_str': '26203004', 'indices': [17, 32]}, {'screen_name': 'HogFriendly', 'name': 'Hedgehog Friendly Campus', 'id': 1006559794986213376, 'id_str': '1006559794986213376', 'indices': [33, 45]}, {'screen_name': 'Sustainable_UoS', 'name': 'Sustainable Soton', 'id': 454057562, 'id_str': '454057562', 'indices': [46, 62]}, {'screen_name': 'hedgehogsociety', 'name': 'Hedgehog Society', 'id': 85818687, 'id_str': '85818687', 'indices': [122, 138]}]",[],en,recent,1006559794986213376,1006559794986213376,Hedgehog Friendly Campus,HogFriendly,,"On a mission to make your campus hedgehog friendly! Whether you’re staff or student, get involved! info@hedgehogfriendlycampus.co.uk. Funded by @hedgehogsociety",,,[],False,1187,2532,4,Tue Jun 12 15:32:10 +0000 2018,3941,,,True,False,1689,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1107751136596058112/RKmPg1ab_normal.png,https://pbs.twimg.com/profile_images/1107751136596058112/RKmPg1ab_normal.png,https://pbs.twimg.com/profile_banners/1006559794986213376/1553521129,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,Tue Jan 21 17:41:18 +0000 2020,1.219676354981122e+18,1219676354981122049,"@unisouthampton @HogFriendly @Sustainable_UoS Let us know if we can help. We are (yes, really) doing the @hedgehogsociety first aid course next month!",False,"[46, 150]",[],[],"[{'screen_name': 'unisouthampton', 'name': 'University of Southampton', 'id': 26203004, 'id_str': '26203004', 'indices': [0, 15]}, {'screen_name': 'HogFriendly', 'name': 'Hedgehog Friendly Campus', 'id': 1006559794986213376, 'id_str': '1006559794986213376', 'indices': [16, 28]}, {'screen_name': 'Sustainable_UoS', 'name': 'Sustainable Soton', 'id': 454057562, 'id_str': '454057562', 'indices': [29, 45]}, {'screen_name': 'hedgehogsociety', 'name': 'Hedgehog Society', 'id': 85818687, 'id_str': '85818687', 'indices': [105, 121]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2192618390302638e+18,1219261839030263809,26203004.0,26203004,unisouthampton,784179654.0,784179654,🕷Laurie-hyphen-Stras,LaurieStras,"Southampton, England","Feminist, musicologist, musician, extreme knitter. Not necessarily in that order. Hyphen for @LindaHyphen. Tweets for Musica Secreta as @SuorAnonima",https://t.co/KgwuOjcsnM,[],False,964.0,368.0,18.0,Mon Aug 27 08:38:22 +0000 2012,10461.0,,,False,False,6276.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/926789592740777984/BUUhOOL9_normal.jpg,https://pbs.twimg.com/profile_images/926789592740777984/BUUhOOL9_normal.jpg,https://pbs.twimg.com/profile_banners/784179654/1445757584,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,1.0,1.0,False,False,en,"[{'url': 'https://t.co/KgwuOjcsnM', 'expanded_url': 'http://www.musicasecreta.com', 'display_url': 'musicasecreta.com', 'indices': [0, 23]}]"
98,Tue Jan 21 18:35:13 +0000 2020,1219689924355641347,1219689924355641347,"Southamptonians take care - there's black ice everywhere!

#Southampton @unisouthampton",False,"[0, 87]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,2,False,False,en,"[{'text': 'Southampton', 'indices': [59, 71]}]",[],"[{'screen_name': 'unisouthampton', 'name': 'University of Southampton', 'id': 26203004, 'id_str': '26203004', 'indices': [72, 87]}]",[],en,recent,2968583529,2968583529,Dr Kate Rogers,archdox,Southampton,"Archaeologist & non-fiction filmmaker. Visiting Fellow @sotonarch @unisouthampton. 
https://t.co/9KJT8avsAv",https://t.co/orF8dMRZWw,"[{'url': 'https://t.co/orF8dMRZWw', 'expanded_url': 'https://soton.academia.edu/KateRogers', 'display_url': 'soton.academia.edu/KateRogers', 'indices': [0, 23]}]","[{'url': 'https://t.co/9KJT8avsAv', 'expanded_url': 'http://archdox.wordpress.com', 'display_url': 'archdox.wordpress.com', 'indices': [84, 107]}]",False,1903,3266,91,Thu Jan 08 21:32:50 +0000 2015,10551,,,False,False,4450,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1081683427152355328/PwKNTV45_normal.jpg,https://pbs.twimg.com/profile_images/1081683427152355328/PwKNTV45_normal.jpg,https://pbs.twimg.com/profile_banners/2968583529/1526049212,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
