,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.possibly_sensitive,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
113,Mon Jan 20 13:39:32 +0000 2020,1219253127926501381,1219253127926501381,"""We must remember that intelligence is not enough. Intelligence plus character--that is the goal of true education.""

-Dr. Martin Luther King Jr.

Thank you, sir. @NewhouseSU @NewhouseBDJ @SyracuseU @CitrusTV @nppanewsvideo @SeariderNews @STNNOW @livjohnsontv",False,"[0, 259]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,10,False,False,en,[],[],"[{'screen_name': 'NewhouseSU', 'name': 'Newhouse School', 'id': 14295896, 'id_str': '14295896', 'indices': [163, 174]}, {'screen_name': 'NewhouseBDJ', 'name': 'Newhouse BDJ Dept.', 'id': 42631107, 'id_str': '42631107', 'indices': [175, 187]}, {'screen_name': 'SyracuseU', 'name': 'Syracuse University', 'id': 125688706, 'id_str': '125688706', 'indices': [188, 198]}, {'screen_name': 'CitrusTV', 'name': 'CitrusTV', 'id': 18668740, 'id_str': '18668740', 'indices': [199, 208]}, {'screen_name': 'nppanewsvideo', 'name': 'NewsVideo Workshop', 'id': 77265948, 'id_str': '77265948', 'indices': [209, 223]}, {'screen_name': 'SeariderNews', 'name': 'Searider News', 'id': 431147683, 'id_str': '431147683', 'indices': [224, 237]}, {'screen_name': 'STNNOW', 'name': 'Student Television Network', 'id': 1244945226, 'id_str': '1244945226', 'indices': [238, 245]}, {'screen_name': 'livjohnsontv', 'name': 'Liv Johnson', 'id': 905853946882920450, 'id_str': '905853946882920450', 'indices': [246, 259]}]",[],en,recent,831882691297546246,831882691297546246,Les Rose,LesRoseSyracuse,"Syracuse, NY","Opinions my own! Prof. of Practice, @NewhouseBDJ @CBSNews alumni. Helping #Journalists from Students to Professionals is my passion. #JournalismMatters",https://t.co/5SW3ce4sTG,[],False,788,646,12,Wed Feb 15 15:07:44 +0000 2017,6761,,,True,False,5172,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/831887407695929345/hIz7XKpJ_normal.jpg,https://pbs.twimg.com/profile_images/831887407695929345/hIz7XKpJ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/5SW3ce4sTG', 'expanded_url': 'http://www.lesroseonline.com', 'display_url': 'lesroseonline.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Mon Jan 20 04:19:00 +0000 2020,1219112061495664641,1219112061495664641,@DavidBaumannORL @OrlandoMagic @SyracuseU @MagenBaumann I’m assuming Chiarenza has already taken care of a ‘Mint’ Onesie,False,"[56, 120]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2191104863415378e+18,1219110486341537794,16577004.0,16577004,DavidBaumannORL,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'DavidBaumannORL', 'name': 'David Baumann🎙', 'id': 16577004, 'id_str': '16577004', 'indices': [0, 16]}, {'screen_name': 'OrlandoMagic', 'name': 'Orlando Magic', 'id': 19537303, 'id_str': '19537303', 'indices': [17, 30]}, {'screen_name': 'SyracuseU', 'name': 'Syracuse University', 'id': 125688706, 'id_str': '125688706', 'indices': [31, 41]}, {'screen_name': 'MagenBaumann', 'name': 'Magen Baumann', 'id': 875072664951558144, 'id_str': '875072664951558144', 'indices': [42, 55]}]",[],en,recent,242211170,242211170,Lisa Marie,LittleLisaMarie,In New York on Hawaii Time,"75% Italian 25% Wasp, Redhead, Former Figure Skater⛸ Luv LSU ∆ΦE & RITAlum ~✝~ Be Fun, Be Young & Be Careful Not To Stumble Into Bad Lighting",,[],False,552,552,13,Mon Jan 24 06:30:49 +0000 2011,28471,,,True,False,17531,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,True,http://pbs.twimg.com/profile_images/772885687108534272/hhJ0cmct_normal.jpg,https://pbs.twimg.com/profile_images/772885687108534272/hhJ0cmct_normal.jpg,https://pbs.twimg.com/profile_banners/242211170/1427091049,1F98C7,C6E2EE,DAECF4,663B12,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Mon Jan 20 04:02:07 +0000 2020,1219107812363710465,1219107812363710465,@DavidBaumannORL @OrlandoMagic @SyracuseU @MagenBaumann I personally think Beau needs an Athena Football onesie. Don’t worry...I’ll be on the look out! Congrats again you two!,False,"[56, 175]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2190860611183944e+18,1219086061118394369,16577004.0,16577004,DavidBaumannORL,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'DavidBaumannORL', 'name': 'David Baumann🎙', 'id': 16577004, 'id_str': '16577004', 'indices': [0, 16]}, {'screen_name': 'OrlandoMagic', 'name': 'Orlando Magic', 'id': 19537303, 'id_str': '19537303', 'indices': [17, 30]}, {'screen_name': 'SyracuseU', 'name': 'Syracuse University', 'id': 125688706, 'id_str': '125688706', 'indices': [31, 41]}, {'screen_name': 'MagenBaumann', 'name': 'Magen Baumann', 'id': 875072664951558144, 'id_str': '875072664951558144', 'indices': [42, 55]}]",[],en,recent,242211170,242211170,Lisa Marie,LittleLisaMarie,In New York on Hawaii Time,"75% Italian 25% Wasp, Redhead, Former Figure Skater⛸ Luv LSU ∆ΦE & RITAlum ~✝~ Be Fun, Be Young & Be Careful Not To Stumble Into Bad Lighting",,[],False,552,552,13,Mon Jan 24 06:30:49 +0000 2011,28471,,,True,False,17531,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,True,http://pbs.twimg.com/profile_images/772885687108534272/hhJ0cmct_normal.jpg,https://pbs.twimg.com/profile_images/772885687108534272/hhJ0cmct_normal.jpg,https://pbs.twimg.com/profile_banners/242211170/1427091049,1F98C7,C6E2EE,DAECF4,663B12,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Mon Jan 20 03:46:13 +0000 2020,1219103814386638848,1219103814386638848,@DavidBaumannORL @OrlandoMagic @SyracuseU @MagenBaumann Congratulations!!!    If Beau doesn’t end up at the #Cuse maybe make #UCF your home town team,False,"[56, 149]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.2190860611183944e+18,1219086061118394369,16577004.0,16577004,DavidBaumannORL,,,,,False,0,2,False,False,en,"[{'text': 'Cuse', 'indices': [108, 113]}, {'text': 'UCF', 'indices': [125, 129]}]",[],"[{'screen_name': 'DavidBaumannORL', 'name': 'David Baumann🎙', 'id': 16577004, 'id_str': '16577004', 'indices': [0, 16]}, {'screen_name': 'OrlandoMagic', 'name': 'Orlando Magic', 'id': 19537303, 'id_str': '19537303', 'indices': [17, 30]}, {'screen_name': 'SyracuseU', 'name': 'Syracuse University', 'id': 125688706, 'id_str': '125688706', 'indices': [31, 41]}, {'screen_name': 'MagenBaumann', 'name': 'Magen Baumann', 'id': 875072664951558144, 'id_str': '875072664951558144', 'indices': [42, 55]}]",[],en,recent,144484815,144484815,DanHeitz,danheitz,Windermere FL,"Utica, NY transplant to Orlando. Love my #Cuse and #UCF.  Proud father of two UCF students.",,[],False,283,1853,7,Sun May 16 12:38:25 +0000 2010,2419,,,True,False,3778,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/655229409813753856/_ujwotV8_normal.jpg,https://pbs.twimg.com/profile_images/655229409813753856/_ujwotV8_normal.jpg,https://pbs.twimg.com/profile_banners/144484815/1543171884,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Mon Jan 20 03:26:31 +0000 2020,1219098854374694913,1219098854374694913,@Gtwatzka @OrlandoMagic @SyracuseU @MagenBaumann Gotta get this baby Duvin’d out,False,"[49, 80]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2190959707529912e+18,1219095970752991233,40604108.0,40604108,Gtwatzka,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Gtwatzka', 'name': 'Garrett Watzka', 'id': 40604108, 'id_str': '40604108', 'indices': [0, 9]}, {'screen_name': 'OrlandoMagic', 'name': 'Orlando Magic', 'id': 19537303, 'id_str': '19537303', 'indices': [10, 23]}, {'screen_name': 'SyracuseU', 'name': 'Syracuse University', 'id': 125688706, 'id_str': '125688706', 'indices': [24, 34]}, {'screen_name': 'MagenBaumann', 'name': 'Magen Baumann', 'id': 875072664951558144, 'id_str': '875072664951558144', 'indices': [35, 48]}]",[],en,recent,16577004,16577004,David Baumann🎙,DavidBaumannORL,"Orlando, FL","📺@SpecSports360 panelist Thu, Sat, 10:30pm, 📻 @969TheGame #EKSports Tue 7-9pm @OrlandoMagic coverage since '04 
Alum: @NewhouseSU @SyracuseU @CrummerBusiness",https://t.co/j5iTSFeTGr,[],False,4859,3721,169,Fri Oct 03 12:23:00 +0000 2008,36562,,,True,False,25147,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1114626416996384768/KHm4RO3s_normal.jpg,https://pbs.twimg.com/profile_images/1114626416996384768/KHm4RO3s_normal.jpg,https://pbs.twimg.com/profile_banners/16577004/1578659798,0048B3,FFFFFF,C0DFEC,333333,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/j5iTSFeTGr', 'expanded_url': 'https://www.407area.com/sports/', 'display_url': '407area.com/sports/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Mon Jan 20 03:06:38 +0000 2020,1219093850653970433,1219093850653970433,@DavidBaumannORL @OrlandoMagic @SyracuseU @MagenBaumann Congrats and many blessings,False,"[56, 83]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2190860611183944e+18,1219086061118394369,16577004.0,16577004,DavidBaumannORL,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'DavidBaumannORL', 'name': 'David Baumann🎙', 'id': 16577004, 'id_str': '16577004', 'indices': [0, 16]}, {'screen_name': 'OrlandoMagic', 'name': 'Orlando Magic', 'id': 19537303, 'id_str': '19537303', 'indices': [17, 30]}, {'screen_name': 'SyracuseU', 'name': 'Syracuse University', 'id': 125688706, 'id_str': '125688706', 'indices': [31, 41]}, {'screen_name': 'MagenBaumann', 'name': 'Magen Baumann', 'id': 875072664951558144, 'id_str': '875072664951558144', 'indices': [42, 55]}]",[],en,recent,32816113,32816113,Kevin S,krs_one3,"Tampa, FL","Testicular​ Cancer Survivor, Marine Corps Vet & USF Alum #WeAreTheBay Follow FB & IG @allthingstbbucs contributor for https://t.co/nP2wbLCWKi",https://t.co/oYtELKzYE4,"[{'url': 'https://t.co/nP2wbLCWKi', 'expanded_url': 'http://allthingsbuccaneers.com', 'display_url': 'allthingsbuccaneers.com', 'indices': [118, 141]}]",False,1193,1292,24,Sat Apr 18 06:37:20 +0000 2009,86,,,False,False,46938,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1065008644280979457/uitzG8nM_normal.jpg,https://pbs.twimg.com/profile_images/1065008644280979457/uitzG8nM_normal.jpg,https://pbs.twimg.com/profile_banners/32816113/1555549569,2FC2EF,181A1E,252429,666666,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/oYtELKzYE4', 'expanded_url': 'http://kevinsloan1913.wordpress.com/', 'display_url': 'kevinsloan1913.wordpress.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Mon Jan 20 02:53:31 +0000 2020,1219090551166906368,1219090551166906368,@slewis225 @OrlandoMagic @SyracuseU @MagenBaumann Sam! Appreciate it bro!,False,"[50, 73]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2190893049888973e+18,1219089304988897281,24073344.0,24073344,slewis225,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'slewis225', 'name': 'SamLewis5', 'id': 24073344, 'id_str': '24073344', 'indices': [0, 10]}, {'screen_name': 'OrlandoMagic', 'name': 'Orlando Magic', 'id': 19537303, 'id_str': '19537303', 'indices': [11, 24]}, {'screen_name': 'SyracuseU', 'name': 'Syracuse University', 'id': 125688706, 'id_str': '125688706', 'indices': [25, 35]}, {'screen_name': 'MagenBaumann', 'name': 'Magen Baumann', 'id': 875072664951558144, 'id_str': '875072664951558144', 'indices': [36, 49]}]",[],en,recent,16577004,16577004,David Baumann🎙,DavidBaumannORL,"Orlando, FL","📺@SpecSports360 panelist Thu, Sat, 10:30pm, 📻 @969TheGame #EKSports Tue 7-9pm @OrlandoMagic coverage since '04 
Alum: @NewhouseSU @SyracuseU @CrummerBusiness",https://t.co/j5iTSFeTGr,[],False,4859,3721,169,Fri Oct 03 12:23:00 +0000 2008,36562,,,True,False,25147,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1114626416996384768/KHm4RO3s_normal.jpg,https://pbs.twimg.com/profile_images/1114626416996384768/KHm4RO3s_normal.jpg,https://pbs.twimg.com/profile_banners/16577004/1578659798,0048B3,FFFFFF,C0DFEC,333333,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/j5iTSFeTGr', 'expanded_url': 'https://www.407area.com/sports/', 'display_url': '407area.com/sports/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Mon Jan 20 02:51:45 +0000 2020,1219090107191435269,1219090107191435269,@WobblyB25 @OrlandoMagic @SyracuseU @MagenBaumann Haha he sure will Bobby,False,"[50, 73]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2190886159234703e+18,1219088615923470336,1499211254.0,1499211254,WobblyB25,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'WobblyB25', 'name': 'Bobby Davis', 'id': 1499211254, 'id_str': '1499211254', 'indices': [0, 10]}, {'screen_name': 'OrlandoMagic', 'name': 'Orlando Magic', 'id': 19537303, 'id_str': '19537303', 'indices': [11, 24]}, {'screen_name': 'SyracuseU', 'name': 'Syracuse University', 'id': 125688706, 'id_str': '125688706', 'indices': [25, 35]}, {'screen_name': 'MagenBaumann', 'name': 'Magen Baumann', 'id': 875072664951558144, 'id_str': '875072664951558144', 'indices': [36, 49]}]",[],en,recent,16577004,16577004,David Baumann🎙,DavidBaumannORL,"Orlando, FL","📺@SpecSports360 panelist Thu, Sat, 10:30pm, 📻 @969TheGame #EKSports Tue 7-9pm @OrlandoMagic coverage since '04 
Alum: @NewhouseSU @SyracuseU @CrummerBusiness",https://t.co/j5iTSFeTGr,[],False,4859,3721,169,Fri Oct 03 12:23:00 +0000 2008,36562,,,True,False,25147,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1114626416996384768/KHm4RO3s_normal.jpg,https://pbs.twimg.com/profile_images/1114626416996384768/KHm4RO3s_normal.jpg,https://pbs.twimg.com/profile_banners/16577004/1578659798,0048B3,FFFFFF,C0DFEC,333333,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/j5iTSFeTGr', 'expanded_url': 'https://www.407area.com/sports/', 'display_url': '407area.com/sports/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Mon Jan 20 02:51:29 +0000 2020,1219090039931658242,1219090039931658242,@JAMarketer1 @OrlandoMagic @SyracuseU @MagenBaumann Thanks Josh! Hope you’re doing well! Hope to catch up soon.,False,"[52, 111]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219087867554812e+18,1219087867554811911,512429773.0,512429773,JAMarketer1,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'JAMarketer1', 'name': 'Josh Mora', 'id': 512429773, 'id_str': '512429773', 'indices': [0, 12]}, {'screen_name': 'OrlandoMagic', 'name': 'Orlando Magic', 'id': 19537303, 'id_str': '19537303', 'indices': [13, 26]}, {'screen_name': 'SyracuseU', 'name': 'Syracuse University', 'id': 125688706, 'id_str': '125688706', 'indices': [27, 37]}, {'screen_name': 'MagenBaumann', 'name': 'Magen Baumann', 'id': 875072664951558144, 'id_str': '875072664951558144', 'indices': [38, 51]}]",[],en,recent,16577004,16577004,David Baumann🎙,DavidBaumannORL,"Orlando, FL","📺@SpecSports360 panelist Thu, Sat, 10:30pm, 📻 @969TheGame #EKSports Tue 7-9pm @OrlandoMagic coverage since '04 
Alum: @NewhouseSU @SyracuseU @CrummerBusiness",https://t.co/j5iTSFeTGr,[],False,4859,3721,169,Fri Oct 03 12:23:00 +0000 2008,36562,,,True,False,25147,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1114626416996384768/KHm4RO3s_normal.jpg,https://pbs.twimg.com/profile_images/1114626416996384768/KHm4RO3s_normal.jpg,https://pbs.twimg.com/profile_banners/16577004/1578659798,0048B3,FFFFFF,C0DFEC,333333,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/j5iTSFeTGr', 'expanded_url': 'https://www.407area.com/sports/', 'display_url': '407area.com/sports/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Mon Jan 20 02:50:47 +0000 2020,1219089861212327937,1219089861212327937,"@djdi @OrlandoMagic @SyracuseU @MagenBaumann Di!!! Thank you! Miss you, hope you’re great!",False,"[45, 90]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2190865106470748e+18,1219086510647074817,14859966.0,14859966,djdi,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'djdi', 'name': 'djdi🇵🇷', 'id': 14859966, 'id_str': '14859966', 'indices': [0, 5]}, {'screen_name': 'OrlandoMagic', 'name': 'Orlando Magic', 'id': 19537303, 'id_str': '19537303', 'indices': [6, 19]}, {'screen_name': 'SyracuseU', 'name': 'Syracuse University', 'id': 125688706, 'id_str': '125688706', 'indices': [20, 30]}, {'screen_name': 'MagenBaumann', 'name': 'Magen Baumann', 'id': 875072664951558144, 'id_str': '875072664951558144', 'indices': [31, 44]}]",[],en,recent,16577004,16577004,David Baumann🎙,DavidBaumannORL,"Orlando, FL","📺@SpecSports360 panelist Thu, Sat, 10:30pm, 📻 @969TheGame #EKSports Tue 7-9pm @OrlandoMagic coverage since '04 
Alum: @NewhouseSU @SyracuseU @CrummerBusiness",https://t.co/j5iTSFeTGr,[],False,4859,3721,169,Fri Oct 03 12:23:00 +0000 2008,36562,,,True,False,25147,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1114626416996384768/KHm4RO3s_normal.jpg,https://pbs.twimg.com/profile_images/1114626416996384768/KHm4RO3s_normal.jpg,https://pbs.twimg.com/profile_banners/16577004/1578659798,0048B3,FFFFFF,C0DFEC,333333,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/j5iTSFeTGr', 'expanded_url': 'https://www.407area.com/sports/', 'display_url': '407area.com/sports/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Sun Jan 19 19:29:41 +0000 2020,1218978857077936134,1218978857077936134,@MiamiSup @Voices4Children @SyracuseU @MDCPS Congratulations Valentino! We can’t wait to see what comes next. ❤️❤️ #PosseLove,False,"[45, 125]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2187476001255137e+18,1218747600125513728,352557959.0,352557959,MiamiSup,,,,,False,0,0,False,False,en,"[{'text': 'PosseLove', 'indices': [115, 125]}]",[],"[{'screen_name': 'MiamiSup', 'name': 'Alberto M. Carvalho', 'id': 352557959, 'id_str': '352557959', 'indices': [0, 9]}, {'screen_name': 'Voices4Children', 'name': 'Voices For Children', 'id': 17897253, 'id_str': '17897253', 'indices': [10, 26]}, {'screen_name': 'SyracuseU', 'name': 'Syracuse University', 'id': 125688706, 'id_str': '125688706', 'indices': [27, 37]}, {'screen_name': 'MDCPS', 'name': 'Miami-Dade Schools', 'id': 41169223, 'id_str': '41169223', 'indices': [38, 44]}]",[],en,recent,41691870,41691870,Posse Foundation,possefoundation,"New York, NY",Posse is one of the most comprehensive and renowned college access and youth leadership development programs in the U.S. #PosseLove #Posse30Years #PosseAlumLead,https://t.co/ngYhhKqeyu,[],False,8088,649,192,Thu May 21 22:26:17 +0000 2009,6377,,,False,False,3818,,False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/461169507843588097/cueWZYGv_normal.jpeg,https://pbs.twimg.com/profile_images/461169507843588097/cueWZYGv_normal.jpeg,https://pbs.twimg.com/profile_banners/41691870/1398786752,FF3300,86A4A6,A0C5C7,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/ngYhhKqeyu', 'expanded_url': 'http://www.possefoundation.org', 'display_url': 'possefoundation.org', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Sun Jan 19 17:55:14 +0000 2020,1218955085251858434,1218955085251858434,"@mccombmadeleine It's 2012. Andrew Taggart from the Chainsmokers is in class with me at @SyracuseU. He will later write the song ""Closer"" about all the girls there who drive Range Rovers. Obama is still President.",False,"[17, 213]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2189538333107732e+18,1218953833310773248,22102767.0,22102767,mccombmadeleine,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'mccombmadeleine', 'name': 'Maddie McComb', 'id': 22102767, 'id_str': '22102767', 'indices': [0, 16]}, {'screen_name': 'SyracuseU', 'name': 'Syracuse University', 'id': 125688706, 'id_str': '125688706', 'indices': [88, 98]}]",[],en,recent,200893232,200893232,Brendan Welch,bd_welch,"Philadelphia, PA","@PADems Communications Director | Formerly @RepDeanPhillips, @RepJoeCourtney | Chiefs. Royals. 76ers. Gritty. | @SyracuseU alum 🍊",,[],False,595,2791,8,Sun Oct 10 15:24:08 +0000 2010,6452,,,True,False,1440,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,True,http://pbs.twimg.com/profile_images/1171967273596268544/SPvyqULu_normal.jpg,https://pbs.twimg.com/profile_images/1171967273596268544/SPvyqULu_normal.jpg,https://pbs.twimg.com/profile_banners/200893232/1568388219,E81C4F,FFFFFF,FFFFFF,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
