,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,user.profile_banner_url,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
63,Sat Jan 25 04:48:11 +0000 2020,1220931345905377281,1220931345905377281,RT @ShariWelch63: @UCLA Aaaand Ackerman Union just switched from paper to plastic bags.,False,"[0, 87]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'ShariWelch63', 'name': '🌿🦋Shari Welch 🌙', 'id': 889331588483252224, 'id_str': '889331588483252224', 'indices': [3, 16]}, {'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [18, 23]}]",[],en,recent,2881457891,2881457891,UCLA Alumni - Vegas,UCLA_Alumni_LV,"Las Vegas, NV",UCLA Alumni Network in the Las Vegas area,https://t.co/GVt8kOaMoG,[],False,224,68,4,Mon Nov 17 18:26:09 +0000 2014,112,,,False,False,328,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/534414092555919361/Fr-61GUp_normal.jpeg,https://pbs.twimg.com/profile_images/534414092555919361/Fr-61GUp_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/GVt8kOaMoG', 'expanded_url': 'https://www.facebook.com/groups/1409376169282171/', 'display_url': 'facebook.com/groups/1409376…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/2881457891/1416249796,Fri Jan 24 23:35:10 +0000 2020,1.2208525731349627e+18,1220852573134962693,@UCLA Aaaand Ackerman Union just switched from paper to plastic bags.,False,"[6, 69]",[],[],"[{'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [0, 5]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2208495458037473e+18,1220849545803747329,18918483.0,18918483,UCLA,8.893315884832522e+17,889331588483252224,🌿🦋Shari Welch 🌙,ShariWelch63,"Los Angeles, CA",UCLA,,,[],False,8.0,150.0,0.0,Mon Jul 24 03:49:08 +0000 2017,2357.0,,,False,False,398.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1140715051529097216/I3YluUHO_normal.jpg,https://pbs.twimg.com/profile_images/1140715051529097216/I3YluUHO_normal.jpg,https://pbs.twimg.com/profile_banners/889331588483252224/1524606068,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,False,1.0,0.0,False,False,en,,,,,,,,,,,,,,,,,,,,
66,Sat Jan 25 02:44:22 +0000 2020,1220900187519864832,1220900187519864832,"RT @zakfisher4gsap1: At yesterday's housing meeting with @UCLAchancellor's executive, our calls to lower the rent were met with a ""plan"" to…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,6,0,False,False,en,[],[],"[{'screen_name': 'zakfisher4gsap1', 'name': 'Zak Fisher, UCLA Grad Student President', 'id': 1102296263851073536, 'id_str': '1102296263851073536', 'indices': [3, 19]}, {'screen_name': 'UCLAchancellor', 'name': 'Gene Block', 'id': 4922943660, 'id_str': '4922943660', 'indices': [57, 72]}]",[],en,recent,830148115457925120,830148115457925120,alissa 🖤 you🌹Bernie 2020 🌹UCSC wildcat strike,AlissaVierra,Unceded Amah Mutsun Tribe,Twitter Typo Ted Talks #poorpeoplescampaign 🖤widow mom #workingclass #antiFASCIST #DEcolonize #studentsforBernie PayPal/cashapp/venmo: $alissapunkass,https://t.co/v7vcoRESQP,[],False,6393,6519,12,Fri Feb 10 20:15:08 +0000 2017,37810,,,True,False,23488,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1206622267121127426/zkW3Oy30_normal.jpg,https://pbs.twimg.com/profile_images/1206622267121127426/zkW3Oy30_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/v7vcoRESQP', 'expanded_url': 'http://gf.me/u/xc8i39', 'display_url': 'gf.me/u/xc8i39', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/830148115457925120/1577348632,Thu Jan 09 18:00:03 +0000 2020,1.2153324215261553e+18,1215332421526155265,"At yesterday's housing meeting with @UCLAchancellor's executive, our calls to lower the rent were met with a ""plan"" to put TWO beds in small STUDIO apartments. 

This is what oligarchy looks like. If @UCLA is going to be a place where ALL students can thrive, we need new leaders.",False,"[0, 280]",[],[],"[{'screen_name': 'UCLAchancellor', 'name': 'Gene Block', 'id': 4922943660, 'id_str': '4922943660', 'indices': [36, 51]}, {'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [200, 205]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.1022962638510735e+18,1102296263851073536,"Zak Fisher, UCLA Grad Student President",zakfisher4gsap1,"Los Angeles, CA","UCLA GSA President. Affordable Graduate Housing. CAPS Reform. Affordable Childcare. Student Fee Reform. Together, WE CAN! Together, WE WILL! Law '20. He/His",https://t.co/bJJl05BtPF,"[{'url': 'https://t.co/bJJl05BtPF', 'expanded_url': 'http://www.zakfisher.com', 'display_url': 'zakfisher.com', 'indices': [0, 23]}]",[],False,142.0,331.0,1.0,Sun Mar 03 19:54:43 +0000 2019,824.0,,,False,False,772.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1167565348339683328/kQX00Y35_normal.jpg,https://pbs.twimg.com/profile_images/1167565348339683328/kQX00Y35_normal.jpg,https://pbs.twimg.com/profile_banners/1102296263851073536/1567456532,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,False,6.0,19.0,False,False,en,,,,,,,,,,,,,,,,,,,,
72,Fri Jan 24 23:53:36 +0000 2020,1220857213771821056,1220857213771821056,@CALPIRGStudent @UCLA @sitharamelon @UofCalifornia Where are the details on this?,False,"[51, 81]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207852875649516e+18,1220785287564951552,3148514305.0,3148514305,CALPIRGStudent,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'CALPIRGStudent', 'name': 'CALPIRG Students', 'id': 3148514305, 'id_str': '3148514305', 'indices': [0, 15]}, {'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [16, 21]}, {'screen_name': 'sitharamelon', 'name': 'sithara 🌻', 'id': 928795512211304448, 'id_str': '928795512211304448', 'indices': [22, 35]}, {'screen_name': 'UofCalifornia', 'name': 'UC', 'id': 89793645, 'id_str': '89793645', 'indices': [36, 50]}]",[],en,recent,1214632458,1214632458,PLAN,PostLandfill,"Dover, NH",The Post-Landfill Action Network is a national network of student leaders working to achieve #ZeroWaste college campuses! 501(c)(3),https://t.co/YjIDhXZVec,[],False,1825,1001,90,Sun Feb 24 06:12:46 +0000 2013,2603,,,True,False,4036,,False,False,True,1A1B1F,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/1159255572857987072/J83B2Otj_normal.jpg,https://pbs.twimg.com/profile_images/1159255572857987072/J83B2Otj_normal.jpg,4A913C,FFFFFF,FFFFFF,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/YjIDhXZVec', 'expanded_url': 'http://www.PostLandfill.org', 'display_url': 'PostLandfill.org', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1214632458/1462209315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Fri Jan 24 23:35:10 +0000 2020,1220852573134962693,1220852573134962693,@UCLA Aaaand Ackerman Union just switched from paper to plastic bags.,False,"[6, 69]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2208495458037473e+18,1220849545803747329,18918483.0,18918483,UCLA,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [0, 5]}]",[],en,recent,889331588483252224,889331588483252224,🌿🦋Shari Welch 🌙,ShariWelch63,"Los Angeles, CA",UCLA,,[],False,8,150,0,Mon Jul 24 03:49:08 +0000 2017,2357,,,False,False,398,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1140715051529097216/I3YluUHO_normal.jpg,https://pbs.twimg.com/profile_images/1140715051529097216/I3YluUHO_normal.jpg,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/889331588483252224/1524606068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Fri Jan 24 23:06:38 +0000 2020,1220845391672799233,1220845391672799233,"RT @cmarinucci: ""If Trump gets ovder 20% of African American support, I will wear a @USC sweatshirt for the next year...it's just not going…",False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'cmarinucci', 'name': 'Carla Marinucci', 'id': 16162149, 'id_str': '16162149', 'indices': [3, 14]}, {'screen_name': 'USC', 'name': 'USC', 'id': 19809471, 'id_str': '19809471', 'indices': [84, 88]}]",[],en,recent,243214507,243214507,Christian Grose,christiangrose,"Los Angeles, CA","Author, Congress in Black & White: Race & Representation in Washington & at Home; Associate Professor of Political Sci. & Public Policy, U. Southern California",http://t.co/mxwQFNwscb,[],False,2509,2366,108,Wed Jan 26 15:22:13 +0000 2011,4830,,,True,False,7883,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/520695622983102464/dez8Srf-_normal.jpeg,https://pbs.twimg.com/profile_images/520695622983102464/dez8Srf-_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'http://t.co/mxwQFNwscb', 'expanded_url': 'http://www.christiangrose.com', 'display_url': 'christiangrose.com', 'indices': [0, 22]}]",https://pbs.twimg.com/profile_banners/243214507/1412995309,Fri Jan 24 22:53:52 +0000 2020,1.2208421811176735e+18,1220842181117673472,"""If Trump gets ovder 20% of African American support, I will wear a @USC sweatshirt for the next year...it's just not going to happen,'' says vet GOP strategist Todd Harris, a @UCLA Bruin. ""Trump people will tell you if they break 10%, they will be very very happy."" @USCpolfuture",False,"[0, 280]",[],[],"[{'screen_name': 'USC', 'name': 'USC', 'id': 19809471, 'id_str': '19809471', 'indices': [68, 72]}, {'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [176, 181]}, {'screen_name': 'USCPolFuture', 'name': 'USC Center for the Political Future', 'id': 380523278, 'id_str': '380523278', 'indices': [267, 280]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,16162149.0,16162149,Carla Marinucci,cmarinucci,"San Francisco, CA USA","POLITICO CA Playbook senior writer in Golden State. Tips, news?cmarinucci@politico.com. RTs no endorsement. Subscribe free: https://t.co/3KY5RmiDwQ",http://t.co/PPMyQsxKjG,"[{'url': 'http://t.co/PPMyQsxKjG', 'expanded_url': 'http://politico.com', 'display_url': 'politico.com', 'indices': [0, 22]}]","[{'url': 'https://t.co/3KY5RmiDwQ', 'expanded_url': 'http://politi.co/1R87xXr', 'display_url': 'politi.co/1R87xXr', 'indices': [124, 147]}]",False,34339.0,5771.0,1320.0,Sat Sep 06 23:09:51 +0000 2008,7348.0,,,True,True,99121.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,False,http://pbs.twimg.com/profile_images/908770847657271296/19Vhfkzy_normal.jpg,https://pbs.twimg.com/profile_images/908770847657271296/19Vhfkzy_normal.jpg,https://pbs.twimg.com/profile_banners/16162149/1505502761,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,2.0,8.0,False,False,en,,,,,,,,,,,,,,,,,,,,
76,Fri Jan 24 22:54:33 +0000 2020,1220842352312381440,1220842352312381440,@cmarinucci @USC @UCLA @USCPolFuture They won't do that either. Maybe among just African American men.,False,"[37, 102]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2208421811176735e+18,1220842181117673472,16162149.0,16162149,cmarinucci,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'cmarinucci', 'name': 'Carla Marinucci', 'id': 16162149, 'id_str': '16162149', 'indices': [0, 11]}, {'screen_name': 'USC', 'name': 'USC', 'id': 19809471, 'id_str': '19809471', 'indices': [12, 16]}, {'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [17, 22]}, {'screen_name': 'USCPolFuture', 'name': 'USC Center for the Political Future', 'id': 380523278, 'id_str': '380523278', 'indices': [23, 36]}]",[],en,recent,899404385700073473,899404385700073473,Krishan Patel,IAmKrishanPatel,"Los Angeles, CA",Progressive Californian Democrat. @GavinNewsom and @VoteCottie alum. @USC Class of 2022. ΦΑΔ. He/him/his. Elizabeth Warren believes in me and I believe in her!,,[],False,3327,695,43,Sun Aug 20 22:54:50 +0000 2017,401210,,,True,False,80366,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1145820573550825472/L0JwZfuK_normal.jpg,https://pbs.twimg.com/profile_images/1145820573550825472/L0JwZfuK_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/899404385700073473/1570682185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Fri Jan 24 22:03:47 +0000 2020,1220829578115059712,1220829578115059712,@UCLA @dianafutweets @munkschool The media and public discourse tends to lump China's ambitions with its attempts and achievements. Researchers need to map where and in what ways China's strategies are succeeding and failing to more accurately grasp the global China phenomenon.,False,"[33, 278]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.22082768885794e+18,1220827688857939968,351045935.0,351045935,AI_UofT,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [0, 5]}, {'screen_name': 'dianafutweets', 'name': 'Diana Fu', 'id': 925021059564240897, 'id_str': '925021059564240897', 'indices': [6, 20]}, {'screen_name': 'munkschool', 'name': 'Munk School', 'id': 93676569, 'id_str': '93676569', 'indices': [21, 32]}]",[],en,recent,351045935,351045935,Asian Institute UofT,AI_UofT,Toronto,"The Asian Institute at the @munkschool, @UofT, convenes and leads cross-regional, interdisciplinary research and teaching on Asia. Cover photo by Andrew Harris.",http://t.co/vIwOudfAGR,[],False,1333,340,40,Mon Aug 08 18:16:26 +0000 2011,458,,,False,False,1808,,False,False,False,8F00B3,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/888053896480006144/_Oi5xYUa_normal.jpg,https://pbs.twimg.com/profile_images/888053896480006144/_Oi5xYUa_normal.jpg,73265E,000000,99CC33,3E4415,True,False,False,False,False,False,False,none,"[{'url': 'http://t.co/vIwOudfAGR', 'expanded_url': 'http://munkschool.utoronto.ca/ai', 'display_url': 'munkschool.utoronto.ca/ai', 'indices': [0, 22]}]",https://pbs.twimg.com/profile_banners/351045935/1569506046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Fri Jan 24 21:56:17 +0000 2020,1220827688857939968,1220827688857939968,"@UCLA @dianafutweets @munkschool China is using its domestic power playbook abroad: 1. Economic Statecraft; 2. Patron-clientelism; and 3. Symbols, Emotions, and Discourse. But Lee argues this strategy is not delivering the same results in a global context that it has at home",False,"[33, 275]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2208195531917107e+18,1220819553191710720,351045935.0,351045935,AI_UofT,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [0, 5]}, {'screen_name': 'dianafutweets', 'name': 'Diana Fu', 'id': 925021059564240897, 'id_str': '925021059564240897', 'indices': [6, 20]}, {'screen_name': 'munkschool', 'name': 'Munk School', 'id': 93676569, 'id_str': '93676569', 'indices': [21, 32]}]",[],en,recent,351045935,351045935,Asian Institute UofT,AI_UofT,Toronto,"The Asian Institute at the @munkschool, @UofT, convenes and leads cross-regional, interdisciplinary research and teaching on Asia. Cover photo by Andrew Harris.",http://t.co/vIwOudfAGR,[],False,1333,340,40,Mon Aug 08 18:16:26 +0000 2011,458,,,False,False,1808,,False,False,False,8F00B3,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/888053896480006144/_Oi5xYUa_normal.jpg,https://pbs.twimg.com/profile_images/888053896480006144/_Oi5xYUa_normal.jpg,73265E,000000,99CC33,3E4415,True,False,False,False,False,False,False,none,"[{'url': 'http://t.co/vIwOudfAGR', 'expanded_url': 'http://munkschool.utoronto.ca/ai', 'display_url': 'munkschool.utoronto.ca/ai', 'indices': [0, 22]}]",https://pbs.twimg.com/profile_banners/351045935/1569506046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Fri Jan 24 20:07:51 +0000 2020,1220800400099434497,1220800400099434497,@UCLA Thanks @sustainUCLA!! Loved working with you and so glad you are doing so much to protect the planet!,False,"[6, 107]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207971486581678e+18,1220797148658167808,3148514305.0,3148514305,CALPIRGStudent,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [0, 5]}, {'screen_name': 'sustainUCLA', 'name': 'UCLA Sustainability', 'id': 39299230, 'id_str': '39299230', 'indices': [13, 25]}]",[],en,recent,3148514305,3148514305,CALPIRG Students,CALPIRGStudent,California,Action for a Change 🗳️🌎🌲☀️ Students have the power to shape the future we will inherit.,https://t.co/60qTXn3Qd1,[],False,379,572,6,Fri Apr 10 18:04:40 +0000 2015,681,,,True,False,703,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1220954951515459585/pXbmr6br_normal.jpg,https://pbs.twimg.com/profile_images/1220954951515459585/pXbmr6br_normal.jpg,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/60qTXn3Qd1', 'expanded_url': 'http://www.calpirgstudents.org', 'display_url': 'calpirgstudents.org', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/3148514305/1541547717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Fri Jan 24 19:39:18 +0000 2020,1220793215302766592,1220793215302766592,@aigverte @UCLA @molivarina @Marie_Monniaux I despise tequila 🤢🤮,False,"[44, 64]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207930426317087e+18,1220793042631708673,3384095860.0,3384095860,aigverte,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'aigverte', 'name': 'Alexa Sadier', 'id': 3384095860, 'id_str': '3384095860', 'indices': [0, 9]}, {'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [10, 15]}, {'screen_name': 'molivarina', 'name': 'Marina Oliva', 'id': 1921046299, 'id_str': '1921046299', 'indices': [16, 27]}, {'screen_name': 'Marie_Monniaux', 'name': 'Marie Monniaux', 'id': 844645180473004033, 'id_str': '844645180473004033', 'indices': [28, 43]}]",[],en,recent,629501622,629501622,Nat Prunet 🌸🔬🏳️‍🌈,Nat_Prunet,"Los Angeles, CA, USA","Professor at @UCLA, director of the @CoreMcdb facility. Former microscopic farmer at @Caltech. Tweeting about #microscopy, #DevBio, #flowers, #BioArt & #SciArt.",https://t.co/Nqz1HM8f8Y,[],False,2092,2022,91,Sat Jul 07 15:39:13 +0000 2012,14035,,,True,False,9195,,False,False,False,4A913C,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1002686328301969409/RhCOzjds_normal.jpg,https://pbs.twimg.com/profile_images/1002686328301969409/RhCOzjds_normal.jpg,94D487,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/Nqz1HM8f8Y', 'expanded_url': 'https://500px.com/nathanael_prunet', 'display_url': '500px.com/nathanael_prun…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/629501622/1519839771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
