,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
69,Tue Jan 21 01:21:27 +0000 2020,1219429768782893057,1219429768782893057,"@Lrunyenj @_OmQu Most programs take international students, and a number of them, including @ScienceStowers and @RockefellerUniv @VanderbiltU, etc have internal funding for robust number of international students",False,"[17, 212]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2193234812062802e+18,1219323481206280192,2892280359.0,2892280359,Lrunyenj,,,,,False,0,5,False,False,en,[],[],"[{'screen_name': 'Lrunyenj', 'name': 'Laura Runyen-Janecky', 'id': 2892280359, 'id_str': '2892280359', 'indices': [0, 9]}, {'screen_name': '_OmQu', 'name': 'Omar Quintero', 'id': 1010252262, 'id_str': '1010252262', 'indices': [10, 16]}, {'screen_name': 'ScienceStowers', 'name': 'Stowers Institute', 'id': 518540989, 'id_str': '518540989', 'indices': [92, 107]}, {'screen_name': 'RockefellerUniv', 'name': 'Rockefeller University', 'id': 27024872, 'id_str': '27024872', 'indices': [112, 128]}, {'screen_name': 'VanderbiltU', 'name': 'Vanderbilt University', 'id': 14775752, 'id_str': '14775752', 'indices': [129, 141]}]",[],en,recent,78970944,78970944,Daniel Colón-Ramos,dacolon,New Haven y San Juan,Professor of Cellular Neuroscience @Yale; Co-fundador @CienciaPR #cienciaboricua 🇵🇷,https://t.co/qPtEBZQt28,[],False,5729,1729,98,Thu Oct 01 18:29:34 +0000 2009,2948,,,True,False,8819,,False,False,False,050505,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/953791578761461761/i_EkDrxL_normal.jpg,https://pbs.twimg.com/profile_images/953791578761461761/i_EkDrxL_normal.jpg,https://pbs.twimg.com/profile_banners/78970944/1565730675,0084B4,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/qPtEBZQt28', 'expanded_url': 'http://medicine.yale.edu/lab/colon_ramos/', 'display_url': 'medicine.yale.edu/lab/colon_ramo…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Mon Jan 20 14:54:36 +0000 2020,1219272018438381568,1219272018438381568,@HBCUstorian @VanderbiltU I am almost impressed with how well they completely circumvented any implication of the university in this. Like this went from draft to editing to publication without so much of a sniff of the words racism and arson.,False,"[26, 243]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219270060319105e+18,1219270060319105024,32623693.0,32623693,HBCUstorian,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'HBCUstorian', 'name': 'Dr. Crystal A. deGregory', 'id': 32623693, 'id_str': '32623693', 'indices': [0, 12]}, {'screen_name': 'VanderbiltU', 'name': 'Vanderbilt University', 'id': 14775752, 'id_str': '14775752', 'indices': [13, 25]}]",[],en,recent,222161884,222161884,"Kayla C. Elliott, Ph.D.",kaylaCelliott,When and where I enter❤️🐘,On a quest for higher ed equity as @EdTrust Senior Policy Analyst + HBCU alum + newly minted Ph.D. Credit all tweets to dissertation withdrawal🙃🤓 #iluhGod &🥓,https://t.co/GMBHPVyEbd,[],False,1237,1107,33,Thu Dec 02 16:47:12 +0000 2010,519,,,False,False,18953,,False,False,False,990000,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,True,http://pbs.twimg.com/profile_images/1185281460070223872/FoUhqd8s_normal.jpg,https://pbs.twimg.com/profile_images/1185281460070223872/FoUhqd8s_normal.jpg,https://pbs.twimg.com/profile_banners/222161884/1571428174,990000,000000,F3F3F3,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/GMBHPVyEbd', 'expanded_url': 'https://diverseeducation.com/article/154578/', 'display_url': 'diverseeducation.com/article/154578/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Mon Jan 20 01:06:21 +0000 2020,1219063582408749061,1219063582408749061,"@bowman_rl @Joycelab @VanderbiltU Bobby, there's no one we'd rather be fighting The Clone Wars with than you!  @RossLevineLab is glad your fantastic journey brought you here, and can't wait to see what comes next (hint, I am getting a sneak peek before everyone else..)",False,"[34, 269]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2189207987460383e+18,1218920798746038275,2722937166.0,2722937166,bowman_rl,,,,,False,0,5,False,False,en,[],[],"[{'screen_name': 'bowman_rl', 'name': 'Bobby Bowman', 'id': 2722937166, 'id_str': '2722937166', 'indices': [0, 10]}, {'screen_name': 'Joycelab', 'name': 'Johanna Joyce', 'id': 2259831066, 'id_str': '2259831066', 'indices': [11, 20]}, {'screen_name': 'VanderbiltU', 'name': 'Vanderbilt University', 'id': 14775752, 'id_str': '14775752', 'indices': [21, 33]}, {'screen_name': 'RossLevineLab', 'name': 'Ross Levine Lab', 'id': 895328980575932416, 'id_str': '895328980575932416', 'indices': [111, 125]}]",[],en,recent,2700794490,2700794490,Ross Levine,rosslevinemd,,"Physician Scientist, MSKCC.  All views expressed here are my own and do not represent my employer. COI at https://t.co/Xu4fBKw6y8",,"[{'url': 'https://t.co/Xu4fBKw6y8', 'expanded_url': 'https://bit.ly/33wMLf3', 'display_url': 'bit.ly/33wMLf3', 'indices': [106, 129]}]",False,2658,757,27,Sat Aug 02 13:09:41 +0000 2014,3939,,,True,False,1893,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/845350800914305028/phoRxfnZ_normal.jpg,https://pbs.twimg.com/profile_images/845350800914305028/phoRxfnZ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Sun Jan 19 19:09:16 +0000 2020,1218973719252676610,1218973719252676610,"RT @JoshFessel: @gregggonsalves @dccc_phd Totally agree! Everyone in university leadership needs to see this.

What if we all share Dr. @dr…",False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'JoshFessel', 'name': 'Josh Fessel MD PhD', 'id': 767454232060502020, 'id_str': '767454232060502020', 'indices': [3, 14]}, {'screen_name': 'gregggonsalves', 'name': 'Gregg Gonsalves', 'id': 30844417, 'id_str': '30844417', 'indices': [16, 31]}, {'screen_name': 'dccc_phd', 'name': 'Damien C-C', 'id': 2365729350, 'id_str': '2365729350', 'indices': [32, 41]}]",[],en,recent,2365729350,2365729350,Damien C-C,dccc_phd,"Boston, MA","Human geneticist 🧬, bioinformagician 🧙🏻‍♂️, choral musician 🎼, and unrepentant city slicker 🏙️. Amplifying interesting signals (like #ScienceWin)! [he/him]",https://t.co/1bOBfiSC0m,[],False,1601,3151,70,Fri Feb 28 15:03:05 +0000 2014,16,,,False,False,78738,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/466601448952717312/IDi2ej9-_normal.jpeg,https://pbs.twimg.com/profile_images/466601448952717312/IDi2ej9-_normal.jpeg,,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/1bOBfiSC0m', 'expanded_url': 'https://connects.catalyst.harvard.edu/profiles/display/Person/113335', 'display_url': 'connects.catalyst.harvard.edu/profiles/displ…', 'indices': [0, 23]}]",Sun Jan 19 19:08:55 +0000 2020,1.2189736300146647e+18,1218973630014664707,"@gregggonsalves @dccc_phd Totally agree! Everyone in university leadership needs to see this.

What if we all share Dr. @dr_uche_bee’s piece w/ leadership at our alma maters? I say alma mater specifically bc, as alumni, they care very much abt our opinions &amp; $$$.

 @UEvansville @VanderbiltU @VUMChealth",False,"[26, 307]",[],[],"[{'screen_name': 'gregggonsalves', 'name': 'Gregg Gonsalves', 'id': 30844417, 'id_str': '30844417', 'indices': [0, 15]}, {'screen_name': 'dccc_phd', 'name': 'Damien C-C', 'id': 2365729350, 'id_str': '2365729350', 'indices': [16, 25]}, {'screen_name': 'dr_uche_bee', 'name': 'Uché Blackstock, MD', 'id': 800936305, 'id_str': '800936305', 'indices': [120, 132]}, {'screen_name': 'UEvansville', 'name': 'Univ. of Evansville', 'id': 38216129, 'id_str': '38216129', 'indices': [270, 282]}, {'screen_name': 'VanderbiltU', 'name': 'Vanderbilt University', 'id': 14775752, 'id_str': '14775752', 'indices': [283, 295]}, {'screen_name': 'VUMChealth', 'name': 'Vanderbilt Health', 'id': 41621787, 'id_str': '41621787', 'indices': [296, 307]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2185209100571034e+18,1218520910057103361,30844417.0,30844417,gregggonsalves,7.67454232060502e+17,767454232060502020,Josh Fessel MD PhD,JoshFessel,In my head,"Husband, world citizen, would-be mensch, pulm/crit care doc, mitochondriac scientist, proud middle author. Opinions solely mine. he/him/his",,,[],False,2544.0,998.0,30.0,Sun Aug 21 20:12:02 +0000 2016,32207.0,,,False,False,17107.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1213517958305263619/1qVtaT6P_normal.jpg,https://pbs.twimg.com/profile_images/1213517958305263619/1qVtaT6P_normal.jpg,https://pbs.twimg.com/profile_banners/767454232060502020/1579840560,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,False,2.0,2.0,False,False,en,,,,,,,,,,,,,,,,,,,,
95,Sun Jan 19 19:08:55 +0000 2020,1218973630014664707,1218973630014664707,"@gregggonsalves @dccc_phd Totally agree! Everyone in university leadership needs to see this.

What if we all share Dr. @dr_uche_bee’s piece w/ leadership at our alma maters? I say alma mater specifically bc, as alumni, they care very much abt our opinions &amp; $$$.

 @UEvansville @VanderbiltU @VUMChealth",False,"[26, 307]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2185209100571034e+18,1218520910057103361,30844417.0,30844417,gregggonsalves,,,,,False,2,2,False,False,en,[],[],"[{'screen_name': 'gregggonsalves', 'name': 'Gregg Gonsalves', 'id': 30844417, 'id_str': '30844417', 'indices': [0, 15]}, {'screen_name': 'dccc_phd', 'name': 'Damien C-C', 'id': 2365729350, 'id_str': '2365729350', 'indices': [16, 25]}, {'screen_name': 'dr_uche_bee', 'name': 'Uché Blackstock, MD', 'id': 800936305, 'id_str': '800936305', 'indices': [120, 132]}, {'screen_name': 'UEvansville', 'name': 'Univ. of Evansville', 'id': 38216129, 'id_str': '38216129', 'indices': [270, 282]}, {'screen_name': 'VanderbiltU', 'name': 'Vanderbilt University', 'id': 14775752, 'id_str': '14775752', 'indices': [283, 295]}, {'screen_name': 'VUMChealth', 'name': 'Vanderbilt Health', 'id': 41621787, 'id_str': '41621787', 'indices': [296, 307]}]",[],en,recent,767454232060502020,767454232060502020,Josh Fessel MD PhD,JoshFessel,In my head,"Husband, world citizen, would-be mensch, pulm/crit care doc, mitochondriac scientist, proud middle author. Opinions solely mine. he/him/his",,[],False,2544,998,30,Sun Aug 21 20:12:02 +0000 2016,32207,,,False,False,17107,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1213517958305263619/1qVtaT6P_normal.jpg,https://pbs.twimg.com/profile_images/1213517958305263619/1qVtaT6P_normal.jpg,https://pbs.twimg.com/profile_banners/767454232060502020/1579840560,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Sun Jan 19 13:01:07 +0000 2020,1218881070730530816,1218881070730530816,@WSMVTracyKornet @StarWalkerDore @BradWoodis @VU365 @VandyAD @VanderbiltU @vucommodores no words,False,"[88, 96]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.218726342398763e+18,1218726342398763009,20203445.0,20203445,WSMVTracyKornet,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'WSMVTracyKornet', 'name': 'Tracy Kornet', 'id': 20203445, 'id_str': '20203445', 'indices': [0, 16]}, {'screen_name': 'StarWalkerDore', 'name': 'Matt ☠️🆘', 'id': 46110755, 'id_str': '46110755', 'indices': [17, 32]}, {'screen_name': 'BradWoodis', 'name': 'Brad Woodis', 'id': 495539287, 'id_str': '495539287', 'indices': [33, 44]}, {'screen_name': 'VU365', 'name': 'VU365 ™', 'id': 1466376176, 'id_str': '1466376176', 'indices': [45, 51]}, {'screen_name': 'VandyAD', 'name': 'Malcolm Turner', 'id': 1059516671566733313, 'id_str': '1059516671566733313', 'indices': [52, 60]}, {'screen_name': 'VanderbiltU', 'name': 'Vanderbilt University', 'id': 14775752, 'id_str': '14775752', 'indices': [61, 73]}, {'screen_name': 'vucommodores', 'name': 'Vanderbilt Athletics', 'id': 18215834, 'id_str': '18215834', 'indices': [74, 87]}]",[],en,recent,16319059,16319059,TommyDore,TommyDore,"Abbeville, SC","Vandy Alum and ardent supporter of all things Commodore. Politically Progressive, Musician, Retired from the Rat Race and an Equestrian.  #SaveTheFederalCourts",,[],False,1904,2066,5,Tue Sep 16 22:53:58 +0000 2008,17957,,,True,False,8210,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/517932095/siobhankathleenandtommyjuneinwyoming_normal.JPG,https://pbs.twimg.com/profile_images/517932095/siobhankathleenandtommyjuneinwyoming_normal.JPG,https://pbs.twimg.com/profile_banners/16319059/1509056182,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Sun Jan 19 07:57:01 +0000 2020,1218804539391909890,1218804539391909890,RT @VU365: I AM PUBLICALLY ANNOUNCING that I will commit to paying the buyouts of Derek Mason and Jerry Stackhouse @VandyAD @VanderbiltU @v…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'VU365', 'name': 'VU365 ™', 'id': 1466376176, 'id_str': '1466376176', 'indices': [3, 9]}, {'screen_name': 'VandyAD', 'name': 'Malcolm Turner', 'id': 1059516671566733313, 'id_str': '1059516671566733313', 'indices': [115, 123]}, {'screen_name': 'VanderbiltU', 'name': 'Vanderbilt University', 'id': 14775752, 'id_str': '14775752', 'indices': [124, 136]}]",[],en,recent,337760437,337760437,Joe Hrasna,JoeHrasna,"Nashville, TN","Songwriter(BMI), Vanderbilt Alum,Vandy, Titans, Yankees Fan Songs available for recording by others. Staunch Patriot and Supporter of Law Enforcement, Single",http://t.co/JLsyzbY2Lo,[],False,1607,1948,30,Mon Jul 18 14:55:50 +0000 2011,18900,,,False,False,35166,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1448674688/Fuel_1-9-07_23B_normal.jpg,https://pbs.twimg.com/profile_images/1448674688/Fuel_1-9-07_23B_normal.jpg,https://pbs.twimg.com/profile_banners/337760437/1465786858,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'http://t.co/JLsyzbY2Lo', 'expanded_url': 'http://www.reverbnation.com/joehrasna', 'display_url': 'reverbnation.com/joehrasna', 'indices': [0, 22]}]",Sun Jan 19 01:35:00 +0000 2020,1.218708402228093e+18,1218708402228092933,"I AM PUBLICALLY ANNOUNCING that I will commit to paying the buyouts of Derek Mason and Jerry Stackhouse @VandyAD @VanderbiltU @vucommodores 

This is in all seriousness, both head coaches must be fired no later than Monday, January 20, 2020. If interested contact me.....",False,"[0, 271]",[],[],"[{'screen_name': 'VandyAD', 'name': 'Malcolm Turner', 'id': 1059516671566733313, 'id_str': '1059516671566733313', 'indices': [104, 112]}, {'screen_name': 'VanderbiltU', 'name': 'Vanderbilt University', 'id': 14775752, 'id_str': '14775752', 'indices': [113, 125]}, {'screen_name': 'vucommodores', 'name': 'Vanderbilt Athletics', 'id': 18215834, 'id_str': '18215834', 'indices': [126, 139]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1466376176.0,1466376176,The profile formerly known as VU365 ™,VU365,"Tennessee, USA",I hate sports // #RipDaiJon #RipGoldfather,,,[],False,1622.0,3189.0,18.0,Wed May 29 04:22:40 +0000 2013,17552.0,,,True,False,11976.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1218969091412766720/ypyz90EI_normal.jpg,https://pbs.twimg.com/profile_images/1218969091412766720/ypyz90EI_normal.jpg,https://pbs.twimg.com/profile_banners/1466376176/1579459854,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,2.0,6.0,False,False,en,,,,,,,,,,,,,,,,,,,,
123,Sat Jan 18 20:47:14 +0000 2020,1218635984448999424,1218635984448999424,"@NotABombBunkE @AuburnU If you’re looking at SEC schools, you may want to consider @VanderbiltU too. Illinois and Georgia tech are great engineering schools as well... even Purdue or NC State, but UF is special.",False,"[24, 211]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.218635338492629e+18,1218635338492628995,7.830298040021484e+17,783029804002148353,NotABombBunkE,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'NotABombBunkE', 'name': 'Elijah Horland', 'id': 783029804002148353, 'id_str': '783029804002148353', 'indices': [0, 14]}, {'screen_name': 'AuburnU', 'name': 'Auburn University', 'id': 14114564, 'id_str': '14114564', 'indices': [15, 23]}, {'screen_name': 'VanderbiltU', 'name': 'Vanderbilt University', 'id': 14775752, 'id_str': '14775752', 'indices': [83, 95]}]",[],en,recent,2364545413,2364545413,"Dr. Tracy Fanara, Agent of G.I.R.L.",inspectorplanet,Earth...most of the time,"🐊 PhD Environmental Engineer & Scientist fighting 2 extend humanity's⌛️on 🌎Hydrologist,HABs,CitSci 📹Mythbusters🕵️‍♀️,AnimalOuttakes @MoteMarineLab @Marvel",https://t.co/Z8VIHDehwT,[],False,13506,12877,136,Thu Feb 27 18:42:12 +0000 2014,24981,,,False,False,16870,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/943894325888520193/95kDTCHy_normal.jpg,https://pbs.twimg.com/profile_images/943894325888520193/95kDTCHy_normal.jpg,https://pbs.twimg.com/profile_banners/2364545413/1553020835,09B300,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/Z8VIHDehwT', 'expanded_url': 'https://youtu.be/-UIf31xGuIY', 'display_url': 'youtu.be/-UIf31xGuIY', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Sat Jan 18 16:29:57 +0000 2020,1218571238857216000,1218571238857216000,"@TommyDore @yourmamao @VanderbiltU @vupeabody @VanderbiltOwen For some reason, I assumed the announcement would be in February. I won’t worry unless we haven’t heard anything by then.",False,"[62, 183]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2185686632987156e+18,1218568663298715650,16319059.0,16319059,TommyDore,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'TommyDore', 'name': 'TommyDore', 'id': 16319059, 'id_str': '16319059', 'indices': [0, 10]}, {'screen_name': 'yourmamao', 'name': 'MamaO', 'id': 359819604, 'id_str': '359819604', 'indices': [11, 21]}, {'screen_name': 'VanderbiltU', 'name': 'Vanderbilt University', 'id': 14775752, 'id_str': '14775752', 'indices': [22, 34]}, {'screen_name': 'vupeabody', 'name': 'Peabody College', 'id': 34399371, 'id_str': '34399371', 'indices': [35, 45]}, {'screen_name': 'VanderbiltOwen', 'name': 'Vanderbilt Business', 'id': 45619608, 'id_str': '45619608', 'indices': [46, 61]}]",[],en,recent,702091183,702091183,Vandy gal,gingot1,,Vandy alum and No. 1 fan of Vandy sports.,,[],False,747,2438,31,Wed Jul 18 01:04:59 +0000 2012,91913,,,True,False,71004,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/538717455028588544/jOU8eATI_normal.jpeg,https://pbs.twimg.com/profile_images/538717455028588544/jOU8eATI_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Sat Jan 18 16:19:43 +0000 2020,1218568663298715650,1218568663298715650,@yourmamao @VanderbiltU @vupeabody @VanderbiltOwen Remember when VCDW announced the AD would receive an equal share of the windfall from the split-off of the VUMC? It would have been a huge number. It hasn't seemed to happen.  Was that a BOT or Chancellor decision? Good Post MamaO Thanks,False,"[51, 288]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2179224719423365e+18,1217922471942336526,359819604.0,359819604,yourmamao,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'yourmamao', 'name': 'MamaO', 'id': 359819604, 'id_str': '359819604', 'indices': [0, 10]}, {'screen_name': 'VanderbiltU', 'name': 'Vanderbilt University', 'id': 14775752, 'id_str': '14775752', 'indices': [11, 23]}, {'screen_name': 'vupeabody', 'name': 'Peabody College', 'id': 34399371, 'id_str': '34399371', 'indices': [24, 34]}, {'screen_name': 'VanderbiltOwen', 'name': 'Vanderbilt Business', 'id': 45619608, 'id_str': '45619608', 'indices': [35, 50]}]",[],en,recent,16319059,16319059,TommyDore,TommyDore,"Abbeville, SC","Vandy Alum and ardent supporter of all things Commodore. Politically Progressive, Musician, Retired from the Rat Race and an Equestrian.  #SaveTheFederalCourts",,[],False,1904,2066,5,Tue Sep 16 22:53:58 +0000 2008,17957,,,True,False,8210,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/517932095/siobhankathleenandtommyjuneinwyoming_normal.JPG,https://pbs.twimg.com/profile_images/517932095/siobhankathleenandtommyjuneinwyoming_normal.JPG,https://pbs.twimg.com/profile_banners/16319059/1509056182,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
