,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
60,Thu Jan 23 16:13:38 +0000 2020,1220379069663055872,1220379069663055872,"Today: Talk from @CarnegieMellon's Naama Ben-David on ""Theoretical Foundations for Practical Distributed Computing."" Room 526 at 11 AM.",False,"[0, 135]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'CarnegieMellon', 'name': 'Carnegie Mellon', 'id': 17631078, 'id_str': '17631078', 'indices': [17, 32]}]",[],en,recent,331003232,331003232,TTIC,TTIC_Connect,"Chicago, IL 60637  U.S.A.",Challenging the Foundation of Computer Science.,http://t.co/GblRCn0J1M,[],False,698,179,14,Thu Jul 07 14:06:49 +0000 2011,440,,,True,False,1304,,False,False,False,262829,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/848925714309156864/P_IKf2eQ_normal.jpg,https://pbs.twimg.com/profile_images/848925714309156864/P_IKf2eQ_normal.jpg,https://pbs.twimg.com/profile_banners/331003232/1508859991,0084B4,0A558F,3D5261,63B2EB,True,False,False,False,False,False,False,none,,,,,,,,,,,,"[{'url': 'http://t.co/GblRCn0J1M', 'expanded_url': 'http://www.ttic.edu', 'display_url': 'ttic.edu', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Thu Jan 23 12:07:15 +0000 2020,1220317066135105536,1220317066135105536,@MikeQuindazzi @ASU_UTO @CarnegieMellon Only if I shave my arms,False,"[40, 63]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2203161039703818e+18,1220316103970381829,2344530218.0,2344530218,MikeQuindazzi,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'MikeQuindazzi', 'name': 'Mike Quindazzi ✨', 'id': 2344530218, 'id_str': '2344530218', 'indices': [0, 14]}, {'screen_name': 'ASU_UTO', 'name': 'ASU UTO', 'id': 837115260, 'id_str': '837115260', 'indices': [15, 23]}, {'screen_name': 'CarnegieMellon', 'name': 'Carnegie Mellon', 'id': 17631078, 'id_str': '17631078', 'indices': [24, 39]}]",[],en,recent,17567664,17567664,stevenmosher,stevenmosher,Beijing: Seoul: Hong Kong,"1985-1995: Flight Simulation ; 1995-2007:3D graphics ; 2007-2009: Linux Mobile Phone ; 2009-2016: R  & Data Science; 2017--:  Bitcoin Hardware
Libertarian",https://t.co/NBWGj9RRw6,[],False,899,928,41,Sun Nov 23 02:48:40 +0000 2008,15341,,,True,False,31248,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/849382743360327683/anlhBxTR_normal.jpg,https://pbs.twimg.com/profile_images/849382743360327683/anlhBxTR_normal.jpg,https://pbs.twimg.com/profile_banners/17567664/1484270354,2FC2EF,181A1E,252429,666666,True,False,False,False,False,False,False,none,,,,,,,,,,,,"[{'url': 'https://t.co/NBWGj9RRw6', 'expanded_url': 'http://stevemosher.wordpress.com', 'display_url': 'stevemosher.wordpress.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Thu Jan 23 03:19:35 +0000 2020,1220184274378330112,1220184274378330112,"Jessica Benner, University Libraries @CarnegieMellon: We have entered into a transformative open access agreement with @ACM .. As of Jan 1, 2020 articles with a CMU corresponding author will be made openly available at the time of publication at no cost to the authors... Bravo!",False,"[0, 278]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,False,1,9,False,False,en,[],[],"[{'screen_name': 'CarnegieMellon', 'name': 'Carnegie Mellon', 'id': 17631078, 'id_str': '17631078', 'indices': [37, 52]}, {'screen_name': 'ACM', 'name': 'ACM', 'id': 1914321, 'id_str': '1914321', 'indices': [119, 123]}]",[],en,recent,15089078,15089078,Peter Brusilovsky,peterpaws,"Pittsburgh, PA",Professor of Information Science and Intelligent Systems at the University of Pittsburgh,,[],False,1497,198,93,Wed Jun 11 20:54:43 +0000 2008,1509,,,False,False,3692,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/942414773282594816/WqVvdef0_normal.jpg,https://pbs.twimg.com/profile_images/942414773282594816/WqVvdef0_normal.jpg,,0099B9,5ED4DC,95E8EC,3C3940,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Thu Jan 23 02:40:52 +0000 2020,1220174530003468293,1220174530003468293,"RT @nc2y: On my way back from @CarnegieMellon Qatar campus: 1) ""micro"" courses (1-week, intensive introductions of semester-long offerings)…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'nc2y', 'name': 'Nicolas Christin', 'id': 334002589, 'id_str': '334002589', 'indices': [3, 8]}, {'screen_name': 'CarnegieMellon', 'name': 'Carnegie Mellon', 'id': 17631078, 'id_str': '17631078', 'indices': [30, 45]}]",[],en,recent,43880089,43880089,AM Salaz,aliciasalaz,"Doha, Qatar","librarian, information scientist, parent, spouse, world traveler, seeker of the unknown",,[],False,192,312,8,Mon Jun 01 13:04:31 +0000 2009,3551,,,False,False,816,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/742613352510283776/2hehg3IQ_normal.jpg,https://pbs.twimg.com/profile_images/742613352510283776/2hehg3IQ_normal.jpg,https://pbs.twimg.com/profile_banners/43880089/1443956962,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,Wed Jan 22 23:44:58 +0000 2020,1.2201302651394376e+18,1220130265139437571,"On my way back from @CarnegieMellon Qatar campus: 1) ""micro"" courses (1-week, intensive introductions of semester-long offerings) are a great way to pique student interest, 2) everybody at CMUQ is incredibly welcoming and nice. Thank you for having me!",False,"[0, 252]",[],[],"[{'screen_name': 'CarnegieMellon', 'name': 'Carnegie Mellon', 'id': 17631078, 'id_str': '17631078', 'indices': [20, 35]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,334002589.0,334002589,Nicolas Christin,nc2y,"Pittsburgh, PA, USA (mostly)","Associate Professor at Carnegie Mellon University (SCS/ISR and EPP), @cylab researcher. Computer & network security, security economics, and online crime.",https://t.co/vKIGt4on3Y,"[{'url': 'https://t.co/vKIGt4on3Y', 'expanded_url': 'http://www.andrew.cmu.edu/user/nicolasc', 'display_url': 'andrew.cmu.edu/user/nicolasc', 'indices': [0, 23]}]",[],False,3044.0,299.0,134.0,Tue Jul 12 12:36:48 +0000 2011,2108.0,,,True,False,3312.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/642810176169357312/b47GiUAh_normal.jpg,https://pbs.twimg.com/profile_images/642810176169357312/b47GiUAh_normal.jpg,https://pbs.twimg.com/profile_banners/334002589/1521235463,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,2.0,24.0,False,False,en,,,,,,,,,,
68,Wed Jan 22 23:44:58 +0000 2020,1220130265139437571,1220130265139437571,"On my way back from @CarnegieMellon Qatar campus: 1) ""micro"" courses (1-week, intensive introductions of semester-long offerings) are a great way to pique student interest, 2) everybody at CMUQ is incredibly welcoming and nice. Thank you for having me!",False,"[0, 252]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,2,24,False,False,en,[],[],"[{'screen_name': 'CarnegieMellon', 'name': 'Carnegie Mellon', 'id': 17631078, 'id_str': '17631078', 'indices': [20, 35]}]",[],en,recent,334002589,334002589,Nicolas Christin,nc2y,"Pittsburgh, PA, USA (mostly)","Associate Professor at Carnegie Mellon University (SCS/ISR and EPP), @cylab researcher. Computer & network security, security economics, and online crime.",https://t.co/vKIGt4on3Y,[],False,3044,299,134,Tue Jul 12 12:36:48 +0000 2011,2108,,,True,False,3312,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/642810176169357312/b47GiUAh_normal.jpg,https://pbs.twimg.com/profile_images/642810176169357312/b47GiUAh_normal.jpg,https://pbs.twimg.com/profile_banners/334002589/1521235463,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,"[{'url': 'https://t.co/vKIGt4on3Y', 'expanded_url': 'http://www.andrew.cmu.edu/user/nicolasc', 'display_url': 'andrew.cmu.edu/user/nicolasc', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Wed Jan 22 16:13:10 +0000 2020,1220016564650627072,1220016564650627072,"Today! Talk from @CarnegieMellon's David Wajc on ""Randomized Rounding in the Face of Uncertainty."" Room 526 at 11 AM.",False,"[0, 117]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'CarnegieMellon', 'name': 'Carnegie Mellon', 'id': 17631078, 'id_str': '17631078', 'indices': [17, 32]}]",[],en,recent,331003232,331003232,TTIC,TTIC_Connect,"Chicago, IL 60637  U.S.A.",Challenging the Foundation of Computer Science.,http://t.co/GblRCn0J1M,[],False,698,179,14,Thu Jul 07 14:06:49 +0000 2011,440,,,True,False,1304,,False,False,False,262829,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/848925714309156864/P_IKf2eQ_normal.jpg,https://pbs.twimg.com/profile_images/848925714309156864/P_IKf2eQ_normal.jpg,https://pbs.twimg.com/profile_banners/331003232/1508859991,0084B4,0A558F,3D5261,63B2EB,True,False,False,False,False,False,False,none,,,,,,,,,,,,"[{'url': 'http://t.co/GblRCn0J1M', 'expanded_url': 'http://www.ttic.edu', 'display_url': 'ttic.edu', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Wed Jan 22 14:59:29 +0000 2020,1219998021267722241,1219998021267722241,"@CMU_CFA @JudithLight @glaad @CarnegieMellon @cmualumnihouse @cmudrama Congratulations, @JudithLight!",False,"[71, 101]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.219992640994906e+18,1219992640994906113,17514243.0,17514243,CMU_CFA,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'CMU_CFA', 'name': 'CMUFine Arts', 'id': 17514243, 'id_str': '17514243', 'indices': [0, 8]}, {'screen_name': 'JudithLight', 'name': 'JudithLight', 'id': 537702411, 'id_str': '537702411', 'indices': [9, 21]}, {'screen_name': 'glaad', 'name': 'GLAAD', 'id': 31583882, 'id_str': '31583882', 'indices': [22, 28]}, {'screen_name': 'CarnegieMellon', 'name': 'Carnegie Mellon', 'id': 17631078, 'id_str': '17631078', 'indices': [29, 44]}, {'screen_name': 'cmualumnihouse', 'name': 'Carnegie Mellon Alum', 'id': 2535574987, 'id_str': '2535574987', 'indices': [45, 60]}, {'screen_name': 'cmudrama', 'name': 'CMU School of Drama', 'id': 347224496, 'id_str': '347224496', 'indices': [61, 70]}, {'screen_name': 'JudithLight', 'name': 'JudithLight', 'id': 537702411, 'id_str': '537702411', 'indices': [88, 100]}]",[],en,recent,859398229485662211,859398229485662211,CMU Provost Office,CMUProvost,"Pittsburgh, PA",Official Twitter account for @CarnegieMellon Provost James Garrett.,https://t.co/HVebq8qvLk,[],False,695,266,7,Tue May 02 13:24:39 +0000 2017,643,,,True,False,351,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/859400488621658112/gMh9_-O8_normal.jpg,https://pbs.twimg.com/profile_images/859400488621658112/gMh9_-O8_normal.jpg,https://pbs.twimg.com/profile_banners/859398229485662211/1523989585,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,"[{'url': 'https://t.co/HVebq8qvLk', 'expanded_url': 'https://www.cmu.edu/leadership/the-provost/office-hours/index.html', 'display_url': 'cmu.edu/leadership/the…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Wed Jan 22 02:50:37 +0000 2020,1219814594807521280,1219814594807521280,"@TheHUBatCMU @CarnegieMellon Thank you, also on behalf of @CMU_DietrichHSS and CMU's Center for Student Diversity &amp; Inclusion. Appreciate the support, @TheHUBatCMU!",False,"[29, 168]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2193237174420644e+18,1219323717442064389,9.660534635567514e+17,966053463556751362,TheHUBatCMU,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'TheHUBatCMU', 'name': 'The HUB at CMU', 'id': 966053463556751362, 'id_str': '966053463556751362', 'indices': [0, 12]}, {'screen_name': 'CarnegieMellon', 'name': 'Carnegie Mellon', 'id': 17631078, 'id_str': '17631078', 'indices': [13, 28]}, {'screen_name': 'CMU_DietrichHSS', 'name': 'CMU Dietrich College', 'id': 69017875, 'id_str': '69017875', 'indices': [58, 74]}, {'screen_name': 'TheHUBatCMU', 'name': 'The HUB at CMU', 'id': 966053463556751362, 'id_str': '966053463556751362', 'indices': [155, 167]}]",[],en,recent,3164987458,3164987458,CMU English,English_CMU,"Pittsburgh, PA",Carnegie Mellon University's English Department is both inspired by the richness of the humanist tradition and dedicated to innovation.,https://t.co/PIAKdCVn4a,[],False,815,781,24,Mon Apr 13 17:49:47 +0000 2015,1957,,,False,False,1717,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1191852265784725507/RKmPmXUF_normal.jpg,https://pbs.twimg.com/profile_images/1191852265784725507/RKmPmXUF_normal.jpg,https://pbs.twimg.com/profile_banners/3164987458/1572994434,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,"[{'url': 'https://t.co/PIAKdCVn4a', 'expanded_url': 'http://english.cmu.edu', 'display_url': 'english.cmu.edu', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Wed Jan 22 00:03:24 +0000 2020,1219772515150704640,1219772515150704640,@CarnegieMellon @BunyeaGreg Hey @normanbier Super curious to learn more about this. I’ve been to Panama a bunch of times including spending time in Coclé and the highlands there. When are you going?,False,"[28, 198]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2195982731550843e+18,1219598273155084288,17631078.0,17631078,CarnegieMellon,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'CarnegieMellon', 'name': 'Carnegie Mellon', 'id': 17631078, 'id_str': '17631078', 'indices': [0, 15]}, {'screen_name': 'BunyeaGreg', 'name': 'Greg Bunyea', 'id': 1207341098219245569, 'id_str': '1207341098219245569', 'indices': [16, 27]}, {'screen_name': 'normanbier', 'name': 'Norman Bier', 'id': 20536796, 'id_str': '20536796', 'indices': [32, 43]}]",[],en,recent,71272793,71272793,Marijke Hecht,marijkehecht,"Beautiful earth, stolen land",still learning dreaming fighting | urban nature geek | PhD candidate @ UPCLOSE | @PittCUE fellow | Committed to equity for @PittGrads - vote YES!,,[],False,699,690,25,Thu Sep 03 14:56:03 +0000 2009,4727,,,False,False,3217,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/849805032920948737/iHSKUXle_normal.jpg,https://pbs.twimg.com/profile_images/849805032920948737/iHSKUXle_normal.jpg,https://pbs.twimg.com/profile_banners/71272793/1471294908,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Tue Jan 21 13:04:34 +0000 2020,1219606714602983424,1219606714602983424,@turinginst @datascifellows @CarnegieMellon Can a Nigerian apply,False,"[44, 64]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.219527135603368e+18,1219527135603367937,1.213394055716991e+18,1213394055716990976,SaheedRahmon2,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'turinginst', 'name': 'The Turing', 'id': 3697013177, 'id_str': '3697013177', 'indices': [0, 11]}, {'screen_name': 'datascifellows', 'name': 'Data Science for Social Good', 'id': 1259043697, 'id_str': '1259043697', 'indices': [12, 27]}, {'screen_name': 'CarnegieMellon', 'name': 'Carnegie Mellon', 'id': 17631078, 'id_str': '17631078', 'indices': [28, 43]}]",[],en,recent,1213394055716990976,1213394055716990976,Saheed Rahmon,SaheedRahmon2,,"Am an enthusiastic youth who is passionate about social impact and human development.
Am an HR enthusiat
A budding Data Scientist
A Serial Volunteer",,[],False,12,109,0,Sat Jan 04 09:38:16 +0000 2020,7,,,False,False,5,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1213394446781419525/im8Qh_2R_normal.jpg,https://pbs.twimg.com/profile_images/1213394446781419525/im8Qh_2R_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Tue Jan 21 07:48:21 +0000 2020,1219527135603367937,1219527135603367937,@turinginst @datascifellows @CarnegieMellon Can I Nigerian apply,False,"[44, 64]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2173792574140375e+18,1217379257414037504,3697013177.0,3697013177,turinginst,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'turinginst', 'name': 'The Turing', 'id': 3697013177, 'id_str': '3697013177', 'indices': [0, 11]}, {'screen_name': 'datascifellows', 'name': 'Data Science for Social Good', 'id': 1259043697, 'id_str': '1259043697', 'indices': [12, 27]}, {'screen_name': 'CarnegieMellon', 'name': 'Carnegie Mellon', 'id': 17631078, 'id_str': '17631078', 'indices': [28, 43]}]",[],en,recent,1213394055716990976,1213394055716990976,Saheed Rahmon,SaheedRahmon2,,"Am an enthusiastic youth who is passionate about social impact and human development.
Am an HR enthusiat
A budding Data Scientist
A Serial Volunteer",,[],False,12,109,0,Sat Jan 04 09:38:16 +0000 2020,7,,,False,False,5,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1213394446781419525/im8Qh_2R_normal.jpg,https://pbs.twimg.com/profile_images/1213394446781419525/im8Qh_2R_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Mon Jan 20 03:36:38 +0000 2020,1219101400682110976,1219101400682110976,@CarnegieMellon @TheTonyAwards @NobelPrize Uh. Pretty sure Prof. Fischoff isn't an alum. (he's great and we love him but I don't think he went here),False,"[43, 148]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2190550224425e+18,1219055022442500098,17631078.0,17631078,CarnegieMellon,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'CarnegieMellon', 'name': 'Carnegie Mellon', 'id': 17631078, 'id_str': '17631078', 'indices': [0, 15]}, {'screen_name': 'TheTonyAwards', 'name': 'The Tony Awards', 'id': 34381878, 'id_str': '34381878', 'indices': [16, 30]}, {'screen_name': 'NobelPrize', 'name': 'The Nobel Prize', 'id': 16465385, 'id_str': '16465385', 'indices': [31, 42]}]",[],en,recent,74166682,74166682,Prithvi Acharya,tiffincarrier,"Pittsburgh, PA","PhD student @CMU_EPP. Transportation wonk. Feminist. Bangalorean. Proud alum of @ICF, @Navigant & @UMDPublicPolicy. Aspiring  stand-up comedian. Views my own.",,[],False,492,822,13,Mon Sep 14 14:20:41 +0000 2009,2916,,,True,False,2744,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1208579104699822087/1YS44zXx_normal.jpg,https://pbs.twimg.com/profile_images/1208579104699822087/1YS44zXx_normal.jpg,https://pbs.twimg.com/profile_banners/74166682/1567033679,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
