,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
53,Thu Jan 23 12:52:22 +0000 2020,1220328421395439616,1220328421395439616,@jennifernvictor @GeorgeMasonU My daughter will be able to caucus in St. Paul. I am very pleased with the remote caucus sites!,False,"[31, 126]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2202215163627643e+18,1220221516362764288,602721749.0,602721749,jennifernvictor,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'jennifernvictor', 'name': 'Jennifer N. Victor', 'id': 602721749, 'id_str': '602721749', 'indices': [0, 16]}, {'screen_name': 'GeorgeMasonU', 'name': 'George Mason University', 'id': 40297689, 'id_str': '40297689', 'indices': [17, 30]}]",[],en,recent,4684584108,4684584108,Sara Mitchell,sbmitche,,"Professor, international relations, Spartan alumni, USTA tennis player, fantasy reader, mother of awesome teenager",,[],False,4755,564,69,Thu Dec 31 19:49:45 +0000 2015,70565,,,True,False,21080,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1194110099108839424/XECWAZa-_normal.jpg,https://pbs.twimg.com/profile_images/1194110099108839424/XECWAZa-_normal.jpg,https://pbs.twimg.com/profile_banners/4684584108/1451593906,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Wed Jan 22 23:11:40 +0000 2020,1220121882810355712,1220121882810355712,"And if you are a @GeorgeMasonU student, the student advocacy center is amazing, and will support you in whatever choice you make @SSACGMU",False,"[0, 137]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220121879899517e+18,1220121879899516928,2571313595.0,2571313595,DivingWSharks,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'GeorgeMasonU', 'name': 'George Mason University', 'id': 40297689, 'id_str': '40297689', 'indices': [17, 30]}, {'screen_name': 'SSACGMU', 'name': 'SSAC GMU', 'id': 789913220844748801, 'id_str': '789913220844748801', 'indices': [129, 137]}]",[],en,recent,2571313595,2571313595,Chelsea Gray,DivingWSharks,,"Chelsea of House Gray, first of her name, queen of the oceans & fish, cutter of nets 🐟Tá Gaeilge agam ☘️ PhD student of basking sharks 🦈 VP @scbconsmark",https://t.co/7skbkjroz7,[],False,369,1710,5,Fri May 30 00:00:33 +0000 2014,3140,,,True,False,4894,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1162051701488197632/4CorA4zw_normal.jpg,https://pbs.twimg.com/profile_images/1162051701488197632/4CorA4zw_normal.jpg,https://pbs.twimg.com/profile_banners/2571313595/1419222258,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/7skbkjroz7', 'expanded_url': 'https://divingwithsharks.wordpress.com', 'display_url': 'divingwithsharks.wordpress.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Wed Jan 22 23:11:31 +0000 2020,1220121844893745152,1220121844893745152,"@GeorgeMasonU still needs to overhaul and audit their #TitleIX Office and Office of Student Conduct. Their procedures need to be made more transparent, and they need to ensure proper compliance with federal Title IX and #FERPA laws.",False,"[0, 232]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220121842465284e+18,1220121842465284097,2571313595.0,2571313595,DivingWSharks,,,,,False,0,1,False,False,en,"[{'text': 'TitleIX', 'indices': [54, 62]}, {'text': 'FERPA', 'indices': [220, 226]}]",[],"[{'screen_name': 'GeorgeMasonU', 'name': 'George Mason University', 'id': 40297689, 'id_str': '40297689', 'indices': [0, 13]}]",[],en,recent,2571313595,2571313595,Chelsea Gray,DivingWSharks,,"Chelsea of House Gray, first of her name, queen of the oceans & fish, cutter of nets 🐟Tá Gaeilge agam ☘️ PhD student of basking sharks 🦈 VP @scbconsmark",https://t.co/7skbkjroz7,[],False,369,1710,5,Fri May 30 00:00:33 +0000 2014,3140,,,True,False,4894,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1162051701488197632/4CorA4zw_normal.jpg,https://pbs.twimg.com/profile_images/1162051701488197632/4CorA4zw_normal.jpg,https://pbs.twimg.com/profile_banners/2571313595/1419222258,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/7skbkjroz7', 'expanded_url': 'https://divingwithsharks.wordpress.com', 'display_url': 'divingwithsharks.wordpress.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Wed Jan 22 23:11:28 +0000 2020,1220121831950163969,1220121831950163969,"I reached out to @GeorgeMasonU officials on several occasions, but my concerns were and are not taken seriously. The reputation of the institution was consistently valued over student wellbeing. Substantial changes have yet to be made at #GMU.",False,"[0, 243]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2201218289135575e+18,1220121828913557512,2571313595.0,2571313595,DivingWSharks,,,,,False,0,2,False,False,en,"[{'text': 'GMU', 'indices': [238, 242]}]",[],"[{'screen_name': 'GeorgeMasonU', 'name': 'George Mason University', 'id': 40297689, 'id_str': '40297689', 'indices': [17, 30]}]",[],en,recent,2571313595,2571313595,Chelsea Gray,DivingWSharks,,"Chelsea of House Gray, first of her name, queen of the oceans & fish, cutter of nets 🐟Tá Gaeilge agam ☘️ PhD student of basking sharks 🦈 VP @scbconsmark",https://t.co/7skbkjroz7,[],False,369,1710,5,Fri May 30 00:00:33 +0000 2014,3140,,,True,False,4894,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1162051701488197632/4CorA4zw_normal.jpg,https://pbs.twimg.com/profile_images/1162051701488197632/4CorA4zw_normal.jpg,https://pbs.twimg.com/profile_banners/2571313595/1419222258,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/7skbkjroz7', 'expanded_url': 'https://divingwithsharks.wordpress.com', 'display_url': 'divingwithsharks.wordpress.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Wed Jan 22 23:11:27 +0000 2020,1220121828913557512,1220121828913557512,"In 2018, I was assaulted by a fellow graduate student. I filed a Title IX complaint, which @GeorgeMasonU conducted during the 18-19 academic year. George Mason made extremely careless, often illegal mistakes every step of the way.",False,"[0, 230]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2201218274832998e+18,1220121827483299845,2571313595.0,2571313595,DivingWSharks,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'GeorgeMasonU', 'name': 'George Mason University', 'id': 40297689, 'id_str': '40297689', 'indices': [91, 104]}]",[],en,recent,2571313595,2571313595,Chelsea Gray,DivingWSharks,,"Chelsea of House Gray, first of her name, queen of the oceans & fish, cutter of nets 🐟Tá Gaeilge agam ☘️ PhD student of basking sharks 🦈 VP @scbconsmark",https://t.co/7skbkjroz7,[],False,369,1710,5,Fri May 30 00:00:33 +0000 2014,3140,,,True,False,4894,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1162051701488197632/4CorA4zw_normal.jpg,https://pbs.twimg.com/profile_images/1162051701488197632/4CorA4zw_normal.jpg,https://pbs.twimg.com/profile_banners/2571313595/1419222258,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/7skbkjroz7', 'expanded_url': 'https://divingwithsharks.wordpress.com', 'display_url': 'divingwithsharks.wordpress.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Wed Jan 22 20:57:25 +0000 2020,1220088099700662273,1220088099700662273,Back on @GeorgeMasonU campus for semester five of my #PhD journey! Looking forward to a great semester!,False,"[0, 103]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,"[{'text': 'PhD', 'indices': [53, 57]}]",[],"[{'screen_name': 'GeorgeMasonU', 'name': 'George Mason University', 'id': 40297689, 'id_str': '40297689', 'indices': [8, 21]}]",[],en,recent,1116870805676351494,1116870805676351494,James Swart,DrJSwart,"Arlington, VA",(Future) Dr. in Science Education. Tennessee boy turned northern Virginian. UT Alum and George Mason student. Trade association/non-profit employee,,[],False,24,165,0,Sat Apr 13 01:08:45 +0000 2019,48,,,True,False,57,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1218250916169732099/y882nAYw_normal.jpg,https://pbs.twimg.com/profile_images/1218250916169732099/y882nAYw_normal.jpg,https://pbs.twimg.com/profile_banners/1116870805676351494/1555182592,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0042deed0e8f466a,https://api.twitter.com/1.1/geo/id/0042deed0e8f466a.json,city,George Mason,"George Mason, VA",US,United States,[],Polygon,"[[[-77.345038, 38.824012], [-77.288248, 38.824012], [-77.288248, 38.851728], [-77.345038, 38.851728]]]"
71,Wed Jan 22 20:27:40 +0000 2020,1220080610712150016,1220080610712150016,"it’s really cool that @GeorgeMasonU charges Alums to utilize their career services. Didnt I pay you people enough while I was, ya know, attending?",False,"[0, 146]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'GeorgeMasonU', 'name': 'George Mason University', 'id': 40297689, 'id_str': '40297689', 'indices': [22, 35]}]",[],en,recent,772670215,772670215,Cory Anderson,NotCoryAnderson,Loudoun County,"science, is a LIAR sometimes",,[],False,152,155,1,Wed Aug 22 01:52:06 +0000 2012,25272,,,False,False,8806,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/785124506180419585/ge5owEWB_normal.jpg,https://pbs.twimg.com/profile_images/785124506180419585/ge5owEWB_normal.jpg,https://pbs.twimg.com/profile_banners/772670215/1358904524,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Wed Jan 22 17:59:47 +0000 2020,1220043395785203713,1220043395785203713,@MasonPatriots @GeorgeMasonU @ColinJost @GMU_PAC @SpiritSquadGMU That’s amazing!!,False,"[65, 81]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2197480011550474e+18,1219748001155047424,57746613.0,57746613,MasonPatriots,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'MasonPatriots', 'name': 'Student Involvement', 'id': 57746613, 'id_str': '57746613', 'indices': [0, 14]}, {'screen_name': 'GeorgeMasonU', 'name': 'George Mason University', 'id': 40297689, 'id_str': '40297689', 'indices': [15, 28]}, {'screen_name': 'ColinJost', 'name': 'Colin Jost', 'id': 178088940, 'id_str': '178088940', 'indices': [29, 39]}, {'screen_name': 'GMU_PAC', 'name': 'Patriot Activities Council', 'id': 43141581, 'id_str': '43141581', 'indices': [40, 48]}, {'screen_name': 'SpiritSquadGMU', 'name': 'Mason Spirit Squad', 'id': 936345951425433600, 'id_str': '936345951425433600', 'indices': [49, 64]}]",[],en,recent,1086612245453393921,1086612245453393921,Angelique Arintok WCYB,angelique_wcyb,,🌸 @georgemasonu Alumna 🎥 @news5wcyb MMJ/TV News Reporter 💫 Want to connect? Email me at abarintok@wcyb.com,,[],False,206,327,1,Sat Jan 19 13:12:02 +0000 2019,1260,,,True,True,400,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1169516930073538560/zsSeOImE_normal.jpg,https://pbs.twimg.com/profile_images/1169516930073538560/zsSeOImE_normal.jpg,https://pbs.twimg.com/profile_banners/1086612245453393921/1577327804,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f7d58e5229c6b6c,https://api.twitter.com/1.1/geo/id/7f7d58e5229c6b6c.json,admin,Tennessee,"Tennessee, USA",US,United States,[],Polygon,"[[[-90.310298, 34.982924], [-81.646901, 34.982924], [-81.646901, 36.678119], [-90.310298, 36.678119]]]"
80,Wed Jan 22 12:21:56 +0000 2020,1219958372683919361,1219958372683919361,"@victorygrower @NASEM_Ag @ErmiasKebreab @theNASEM @Cargill @GWpublichealth @DCVCBio @ucdavis @RobinLougee @IBMResearch @UCSUSA @GeorgeMasonU Thank you, Rose!",False,"[141, 157]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.2198094096074547e+18,1219809409607454722,14295657.0,14295657,victorygrower,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'victorygrower', 'name': 'Dr. Rose Hayden-Smith', 'id': 14295657, 'id_str': '14295657', 'indices': [0, 14]}, {'screen_name': 'NASEM_Ag', 'name': 'NASEM Agriculture', 'id': 2915531195, 'id_str': '2915531195', 'indices': [15, 24]}, {'screen_name': 'ErmiasKebreab', 'name': 'Ermias Kebreab', 'id': 2853227160, 'id_str': '2853227160', 'indices': [25, 39]}, {'screen_name': 'theNASEM', 'name': 'National Academies', 'id': 16564324, 'id_str': '16564324', 'indices': [40, 49]}, {'screen_name': 'Cargill', 'name': 'Cargill', 'id': 36178069, 'id_str': '36178069', 'indices': [50, 58]}, {'screen_name': 'GWpublichealth', 'name': 'Milken Institute SPH', 'id': 182883135, 'id_str': '182883135', 'indices': [59, 74]}, {'screen_name': 'DCVCBio', 'name': 'DCVC Bio', 'id': 941391975403548672, 'id_str': '941391975403548672', 'indices': [75, 83]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [84, 92]}, {'screen_name': 'RobinLougee', 'name': 'Robin Lougee', 'id': 3402979522, 'id_str': '3402979522', 'indices': [93, 105]}, {'screen_name': 'IBMResearch', 'name': 'IBM Research', 'id': 16319797, 'id_str': '16319797', 'indices': [106, 118]}, {'screen_name': 'UCSUSA', 'name': 'Union of Concerned Scientists', 'id': 18696996, 'id_str': '18696996', 'indices': [119, 126]}, {'screen_name': 'GeorgeMasonU', 'name': 'George Mason University', 'id': 40297689, 'id_str': '40297689', 'indices': [127, 140]}]",[],en,recent,87966593,87966593,Ricardo J Salvador,cadwego,"Washington, DC","Director, Food & Environment, Union of Concerned Scientists. Running fixes everything: your health, diet and attitude. O Tierra del Sol, suspiro por verte...",https://t.co/u3agLDF21R,[],False,7428,7026,295,Fri Nov 06 15:45:25 +0000 2009,42300,,,True,False,31717,,False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/1182943222554869761/pQBN7ljv_normal.jpg,https://pbs.twimg.com/profile_images/1182943222554869761/pQBN7ljv_normal.jpg,https://pbs.twimg.com/profile_banners/87966593/1570870537,FF3300,86A4A6,A0C5C7,333333,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/u3agLDF21R', 'expanded_url': 'http://www.ucsusa.org/food', 'display_url': 'ucsusa.org/food', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09d38e8e348e39ba,https://api.twitter.com/1.1/geo/id/09d38e8e348e39ba.json,city,Colesville,"Colesville, MD",US,United States,[],Polygon,"[[[-77.040246, 39.055572], [-76.97471, 39.055572], [-76.97471, 39.125337], [-77.040246, 39.125337]]]"
96,Wed Jan 22 02:08:00 +0000 2020,1219803869905149954,1219803869905149954,Welcome to our new graduate students! Welcome back to our returning graduate students! We wish each and all of you a fantastic Spring semester! @GradFellowsGMU @GeorgeMasonU @MasonGradLife,False,"[0, 188]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'GradFellowsGMU', 'name': 'GMU Office of Graduate Fellowships', 'id': 473043403, 'id_str': '473043403', 'indices': [144, 159]}, {'screen_name': 'GeorgeMasonU', 'name': 'George Mason University', 'id': 40297689, 'id_str': '40297689', 'indices': [160, 173]}, {'screen_name': 'MasonGradLife', 'name': 'Mason Grad Life', 'id': 1020766688, 'id_str': '1020766688', 'indices': [174, 188]}]",[],en,recent,1174114993027133442,1174114993027133442,Office of Graduate Education,Mason_GradEd,"Fairfax, VA",@GeorgeMasonU,https://t.co/ZNQqvJV00i,[],False,113,126,1,Wed Sep 18 00:16:59 +0000 2019,41,,,False,False,51,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1174117117135925249/EQgCyod__normal.jpg,https://pbs.twimg.com/profile_images/1174117117135925249/EQgCyod__normal.jpg,https://pbs.twimg.com/profile_banners/1174114993027133442/1568772276,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/ZNQqvJV00i', 'expanded_url': 'https://provost.gmu.edu/academics-and-research/graduate-education', 'display_url': 'provost.gmu.edu/academics-and-…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Tue Jan 21 20:49:56 +0000 2020,1219723826336010241,1219723826336010241,"I don't think it's too much to ask that all the windows in the cashier's office be opened the day payments are due. 2 out of 4 isn't enough.

Students just want to pay on time. @GeorgeMasonU",False,"[0, 190]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'GeorgeMasonU', 'name': 'George Mason University', 'id': 40297689, 'id_str': '40297689', 'indices': [177, 190]}]",[],en,recent,1155273721793392642,1155273721793392642,Dominic Pino,DominicJPino,"Fairfax, VA","President, @EconSocietyGMU | Opinion Editor, @IVEstate | EDC Commissioner, @MasonStudentGov | From Wisconsin, which does not border Canada | (Tweets are my own)",https://t.co/TVKWlz3ZlW,[],False,142,703,0,Sun Jul 28 00:28:14 +0000 2019,8326,,,False,False,2569,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1155285848432226304/Qi8_mBRW_normal.jpg,https://pbs.twimg.com/profile_images/1155285848432226304/Qi8_mBRW_normal.jpg,https://pbs.twimg.com/profile_banners/1155273721793392642/1564276586,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/TVKWlz3ZlW', 'expanded_url': 'http://linkedin.com/in/dominicpino', 'display_url': 'linkedin.com/in/dominicpino', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Tue Jan 21 18:26:56 +0000 2020,1219687841845743616,1219687841845743616,"Welcome back, Patriots! Enjoy the excitement of this first week of classes, learning about what you are going to learn! Looking forward to seeing your #MasonImpact! @GeorgeMasonU",False,"[0, 178]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,4,False,False,en,"[{'text': 'MasonImpact', 'indices': [151, 163]}]",[],"[{'screen_name': 'GeorgeMasonU', 'name': 'George Mason University', 'id': 40297689, 'id_str': '40297689', 'indices': [165, 178]}]",[],en,recent,351114362,351114362,Bethany M. Usher,Bethany_Usher,,Anthropologist. Associate Provost for Undergraduate Education @GeorgeMasonU. Suburban feminist mom. 💡@Mason_UEd ❤️💀📚🎓🚲🏃‍🐈🐕☕️🇩🇰🏑🏒Views my own,https://t.co/3KJNuZQj43,[],False,629,809,19,Mon Aug 08 20:20:02 +0000 2011,2430,,,False,False,2403,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/1108941640117284870/Jxfhn6-0_normal.jpg,https://pbs.twimg.com/profile_images/1108941640117284870/Jxfhn6-0_normal.jpg,https://pbs.twimg.com/profile_banners/351114362/1548087897,088253,D3D2CF,E3E2DE,634047,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/3KJNuZQj43', 'expanded_url': 'http://uge.gmu.edu', 'display_url': 'uge.gmu.edu', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Tue Jan 21 18:25:40 +0000 2020,1219687521573134336,1219687521573134336,"I’m happy to be back on campus @GeorgeMasonU today, but I can’t seem to find it. There’s a massive construction site where a university used to be. #firstdayback",False,"[0, 161]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,22,False,False,en,"[{'text': 'firstdayback', 'indices': [148, 161]}]",[],"[{'screen_name': 'GeorgeMasonU', 'name': 'George Mason University', 'id': 40297689, 'id_str': '40297689', 'indices': [31, 44]}]",[],en,recent,602721749,602721749,Jennifer N. Victor,jennifernvictor,"Washington, DC","Scholar of US congress, networks, parties, political snark. Assoc Prof poli sci @ScharSchool. Co-editor https://t.co/flqayNaO0I. Blogger @MisofFact @GENmag",https://t.co/seuAXW7nvq,"[{'url': 'https://t.co/flqayNaO0I', 'expanded_url': 'http://goo.gl/m1bOEv', 'display_url': 'goo.gl/m1bOEv', 'indices': [104, 127]}]",False,13901,6581,318,Fri Jun 08 12:36:27 +0000 2012,31286,,,True,True,18676,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1082498754257793024/dJYqfgfD_normal.jpg,https://pbs.twimg.com/profile_images/1082498754257793024/dJYqfgfD_normal.jpg,https://pbs.twimg.com/profile_banners/602721749/1569581655,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/seuAXW7nvq', 'expanded_url': 'http://jvictor.gmu.edu/', 'display_url': 'jvictor.gmu.edu', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
