,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,user.profile_banner_url,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
1,Sat Jan 25 20:04:08 +0000 2020,1221161852220137478,1221161852220137478,"@johnsonchem @UNH_Chemistry Dr. Oldenhuis, Welcome to @UofNH. Now will Dr. Oldenhuis want to hang out and go climbing with my 5 year old son... I can't keep up with the climbing skills of my son. 

And I look forward to hearing about Dr. Oldenhuis's science too, but it is the weekend after all.",False,"[28, 295]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2207434599733576e+18,1220743459973357570,4865213140.0,4865213140,johnsonchem,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'johnsonchem', 'name': 'Jeremiah Johnson Group', 'id': 4865213140, 'id_str': '4865213140', 'indices': [0, 12]}, {'screen_name': 'UNH_Chemistry', 'name': 'UNH Chemistry', 'id': 837393399590371328, 'id_str': '837393399590371328', 'indices': [13, 27]}, {'screen_name': 'UofNH', 'name': 'University of New Hampshire', 'id': 262319404, 'id_str': '262319404', 'indices': [54, 60]}]",[],en,recent,1086324372716032000,1086324372716032000,Jeffrey M Halpern,JeffreyMHalpern,"Durham, NH","Asst. Prof. @UofNH @UNH_ChemEng. Head of @UNH_SEEDSLab. Proud #mentor of #Gradresearch & #UGresearch in #biosensors, #electrochemistry, #SurfaceChemistry he/him",https://t.co/t5BTt4Wxal,[],False,639,1057,2,Fri Jan 18 18:08:08 +0000 2019,3826,,,False,False,1293,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1086324511170064385/EXPpxaAA_normal.jpg,https://pbs.twimg.com/profile_images/1086324511170064385/EXPpxaAA_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/t5BTt4Wxal', 'expanded_url': 'https://sites.google.com/view/seedslab/home?authuser=0', 'display_url': 'sites.google.com/view/seedslab/…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sat Jan 25 03:47:25 +0000 2020,1220916052793708544,1220916052793708544,@TrentSpiner @destroyurego @PeteButtigieg @UofNH 550 but who’s counting 💁🏼‍♂️,False,"[49, 77]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2208788247763886e+18,1220878824776388608,20475240.0,20475240,TrentSpiner,,,,,False,0,11,False,False,en,[],[],"[{'screen_name': 'TrentSpiner', 'name': 'Trent Spiner', 'id': 20475240, 'id_str': '20475240', 'indices': [0, 12]}, {'screen_name': 'destroyurego', 'name': ""Pete's Alter Ego!!!"", 'id': 1493248418, 'id_str': '1493248418', 'indices': [13, 26]}, {'screen_name': 'PeteButtigieg', 'name': 'Pete Buttigieg', 'id': 226222147, 'id_str': '226222147', 'indices': [27, 41]}, {'screen_name': 'UofNH', 'name': 'University of New Hampshire', 'id': 262319404, 'id_str': '262319404', 'indices': [42, 48]}]",[],en,recent,1117874908179124225,1117874908179124225,Luca🐝🇸🇪,luca_vhc,"Yardley, PA","@Harvard undergrad. Love fitness, cartoons and cheesesteaks. First-Gen American. #TeamPete #FutureFormerRepublican",,[],False,1330,2927,8,Mon Apr 15 19:38:41 +0000 2019,47214,,,False,False,19495,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1219833926639812609/MwJ_fcc4_normal.jpg,https://pbs.twimg.com/profile_images/1219833926639812609/MwJ_fcc4_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/1117874908179124225/1576438780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Sat Jan 25 01:48:20 +0000 2020,1220886087448571904,1220886087448571904,"@ella_nilsen @UofNH Actually, this isn’t new to his stump speech.  He had been reaching out to Independents and Future Former Republicans  for over two months.  You could review his earlier speeches to confirm.",False,"[20, 210]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220879928981246e+18,1220879928981245952,2188359224.0,2188359224,ella_nilsen,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'ella_nilsen', 'name': 'Ella Nilsen', 'id': 2188359224, 'id_str': '2188359224', 'indices': [0, 12]}, {'screen_name': 'UofNH', 'name': 'University of New Hampshire', 'id': 262319404, 'id_str': '262319404', 'indices': [13, 19]}]",[],en,recent,1176252657452965889,1176252657452965889,Priya Tabaddor,PTabaddor,,"Strategy consultant, university of Michigan alum, political junkie, problem solver, avid world traveler, fan of new recipes, wife and mother",,[],False,6,189,0,Mon Sep 23 21:51:10 +0000 2019,326,,,False,False,96,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Sat Jan 25 01:31:25 +0000 2020,1220881829458169856,1220881829458169856,"@UofNH ""I live and breath politics, and I am exhausted watching the coverage right now,"" Buttigieg says of the impeachment trial.",False,"[7, 129]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220879928981246e+18,1220879928981245952,2188359224.0,2188359224,ella_nilsen,,,,,False,1,7,False,False,en,[],[],"[{'screen_name': 'UofNH', 'name': 'University of New Hampshire', 'id': 262319404, 'id_str': '262319404', 'indices': [0, 6]}]",[],en,recent,2188359224,2188359224,Ella Nilsen,ella_nilsen,"New Hampshire, USA",Chasing 2020 candidates around New Hampshire for @voxdotcom. @ConMonitorNews alum. Granite stater. Email: ella.nilsen@vox.com,https://t.co/RnqX4a5AQt,[],False,5265,1883,206,Mon Nov 11 13:11:21 +0000 2013,1805,,,True,True,6725,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1138275618490146817/OgEnDsQC_normal.jpg,https://pbs.twimg.com/profile_images/1138275618490146817/OgEnDsQC_normal.jpg,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/RnqX4a5AQt', 'expanded_url': 'http://vox.com', 'display_url': 'vox.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/2188359224/1533521084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Sat Jan 25 01:23:52 +0000 2020,1220879928981245952,1220879928981245952,"@UofNH One new-ish line in the Buttigieg stump speech is that he's starting to enlist ""what I’ve come to call 'future former Republicans'."" Like Biden and Klobuchar, Buttigieg is pitching himself as a Democrat who can appeal to disaffected Republicans.",False,"[7, 252]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2208789420574351e+18,1220878942057435136,2188359224.0,2188359224,ella_nilsen,,,,,False,1,6,False,False,en,[],[],"[{'screen_name': 'UofNH', 'name': 'University of New Hampshire', 'id': 262319404, 'id_str': '262319404', 'indices': [0, 6]}]",[],en,recent,2188359224,2188359224,Ella Nilsen,ella_nilsen,"New Hampshire, USA",Chasing 2020 candidates around New Hampshire for @voxdotcom. @ConMonitorNews alum. Granite stater. Email: ella.nilsen@vox.com,https://t.co/RnqX4a5AQt,[],False,5265,1883,206,Mon Nov 11 13:11:21 +0000 2013,1805,,,True,True,6725,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1138275618490146817/OgEnDsQC_normal.jpg,https://pbs.twimg.com/profile_images/1138275618490146817/OgEnDsQC_normal.jpg,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/RnqX4a5AQt', 'expanded_url': 'http://vox.com', 'display_url': 'vox.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/2188359224/1533521084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Sat Jan 25 00:31:53 +0000 2020,1220866848218079233,1220866848218079233,@TrentSpiner @StanceBoozer @PeteButtigieg @UofNH Love it!,False,"[49, 57]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220864625476014e+18,1220864625476014080,20475240.0,20475240,TrentSpiner,,,,,False,0,4,False,False,en,[],[],"[{'screen_name': 'TrentSpiner', 'name': 'Trent Spiner', 'id': 20475240, 'id_str': '20475240', 'indices': [0, 12]}, {'screen_name': 'StanceBoozer', 'name': 'Constance Boozer', 'id': 261370510, 'id_str': '261370510', 'indices': [13, 26]}, {'screen_name': 'PeteButtigieg', 'name': 'Pete Buttigieg', 'id': 226222147, 'id_str': '226222147', 'indices': [27, 41]}, {'screen_name': 'UofNH', 'name': 'University of New Hampshire', 'id': 262319404, 'id_str': '262319404', 'indices': [42, 48]}]",[],en,recent,1117874908179124225,1117874908179124225,Luca🐝🇸🇪,luca_vhc,"Yardley, PA","@Harvard undergrad. Love fitness, cartoons and cheesesteaks. First-Gen American. #TeamPete #FutureFormerRepublican",,[],False,1330,2927,8,Mon Apr 15 19:38:41 +0000 2019,47214,,,False,False,19495,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1219833926639812609/MwJ_fcc4_normal.jpg,https://pbs.twimg.com/profile_images/1219833926639812609/MwJ_fcc4_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/1117874908179124225/1576438780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Fri Jan 24 23:41:11 +0000 2020,1220854089367654400,1220854089367654400,@KSCexternalrel @taylorcaswell3 @UNHManchester @UofNH @KeeneState_ Keep looking north along the I93 Tech Corridor to see the work @PlymouthState is doing to make tech a NH strength!,False,"[67, 181]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2208422581084242e+18,1220842258108424198,9.093894014568653e+17,909389401456865281,KSCexternalrel,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'KSCexternalrel', 'name': 'Steve Fortier', 'id': 909389401456865281, 'id_str': '909389401456865281', 'indices': [0, 15]}, {'screen_name': 'taylorcaswell3', 'name': '𝚃𝚊𝚢𝚕𝚘𝚛 𝙲𝚊𝚜𝚠𝚎𝚕𝚕', 'id': 2834299063, 'id_str': '2834299063', 'indices': [16, 31]}, {'screen_name': 'UNHManchester', 'name': 'UNH Manchester', 'id': 61233791, 'id_str': '61233791', 'indices': [32, 46]}, {'screen_name': 'UofNH', 'name': 'University of New Hampshire', 'id': 262319404, 'id_str': '262319404', 'indices': [47, 53]}, {'screen_name': 'KeeneState_', 'name': 'Keene State College', 'id': 4993511, 'id_str': '4993511', 'indices': [54, 66]}, {'screen_name': 'PlymouthState', 'name': 'Plymouth State University', 'id': 25019277, 'id_str': '25019277', 'indices': [130, 144]}]",[],en,recent,819605077824565248,819605077824565248,M S Blaine,msbprof,"New Hampshire, USA",Students’ & public higher ed advocate; Gov Relation and strategic projects in higher ed; New Englander by choice; bird lover; walker,https://t.co/8eigYavReG,[],False,75,189,1,Thu Jan 12 18:00:52 +0000 2017,1193,,,False,False,234,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/885882491529293825/eYGVCGgs_normal.jpg,https://pbs.twimg.com/profile_images/885882491529293825/eYGVCGgs_normal.jpg,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/8eigYavReG', 'expanded_url': 'https://www.plymouth.edu/faculty-staff/faculty-staff/faculty-profiles/marcia-schmidt-blaine/', 'display_url': 'plymouth.edu/faculty-staff/…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/819605077824565248/1500045805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Fri Jan 24 22:54:11 +0000 2020,1220842258108424198,1220842258108424198,"@taylorcaswell3 @UNHManchester @UofNH And, @KeeneState_ is a quiet but powerful partner in this exciting development!",False,"[38, 117]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2208225474549268e+18,1220822547454926849,2834299063.0,2834299063,taylorcaswell3,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'taylorcaswell3', 'name': '𝚃𝚊𝚢𝚕𝚘𝚛 𝙲𝚊𝚜𝚠𝚎𝚕𝚕', 'id': 2834299063, 'id_str': '2834299063', 'indices': [0, 15]}, {'screen_name': 'UNHManchester', 'name': 'UNH Manchester', 'id': 61233791, 'id_str': '61233791', 'indices': [16, 30]}, {'screen_name': 'UofNH', 'name': 'University of New Hampshire', 'id': 262319404, 'id_str': '262319404', 'indices': [31, 37]}, {'screen_name': 'KeeneState_', 'name': 'Keene State College', 'id': 4993511, 'id_str': '4993511', 'indices': [43, 55]}]",[],en,recent,909389401456865281,909389401456865281,Steve Fortier,KSCexternalrel,"Keene, NH",Keene State College '86 (as is my wife). Dad of 2 KSC alums ('14 & '15). KSC volunteer for 32 years. Director of External Relations since May '17.,https://t.co/GArrQeSZWz,[],False,302,844,0,Sun Sep 17 12:11:43 +0000 2017,10669,,,True,False,3465,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1208204377514823681/GXCsA9bg_normal.jpg,https://pbs.twimg.com/profile_images/1208204377514823681/GXCsA9bg_normal.jpg,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/GArrQeSZWz', 'expanded_url': 'http://www.keene.edu', 'display_url': 'keene.edu', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/909389401456865281/1541820044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Fri Jan 24 15:59:11 +0000 2020,1220737823445266432,1220737823445266432,"Wildcats getting their education at @UofNH 

   😸📚                           😻🍕                   

              😻🐿                             😽💤
                                      😼💻

        😼🏒                                   😺☃️",False,"[0, 238]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,17,False,False,en,[],[],"[{'screen_name': 'UofNH', 'name': 'University of New Hampshire', 'id': 262319404, 'id_str': '262319404', 'indices': [36, 42]}]",[],en,recent,903881660,903881660,UNH Students,UNHStudents,"Durham, NH","Updates, news & events for @UofNH. Tweets from the #UNHSocial student team at @UofNH.",https://t.co/GWdRVV8Vb1,[],False,6240,1543,49,Thu Oct 25 13:11:57 +0000 2012,4004,,,True,False,10494,,False,False,False,00318A,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1091009604903931904/EwKhMvXO_normal.jpg,https://pbs.twimg.com/profile_images/1091009604903931904/EwKhMvXO_normal.jpg,003591,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/GWdRVV8Vb1', 'expanded_url': 'http://unh.edu/social', 'display_url': 'unh.edu/social', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/903881660/1575478458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Thu Jan 23 16:53:18 +0000 2020,1220389050735112192,1220389050735112192,@UofNH This will be listed (hopefully) for Fall 2020. Ideas for readings? Assignments? Assessments? Let me know!,False,"[7, 112]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2203888495007703e+18,1220388849500770310,237864887.0,237864887,alixgmartin,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'UofNH', 'name': 'University of New Hampshire', 'id': 262319404, 'id_str': '262319404', 'indices': [0, 6]}]",[],en,recent,237864887,237864887,Alix Martin,alixgmartin,Abenaki Homelands,"@StrawberyBanke Museum Archaeologist. @UofNH Anthropology Faculty Fellow. GIS consultant. Love books, politics, pop culture & my pets. My own tweets. she/her",https://t.co/2dkZ8h0Y3d,[],False,522,419,48,Thu Jan 13 20:32:13 +0000 2011,4661,,,False,False,5248,,False,False,False,F7EFD9,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/909780166297178112/_KzI1hPZ_normal.jpg,https://pbs.twimg.com/profile_images/909780166297178112/_KzI1hPZ_normal.jpg,091380,FFFFFF,E3E2DE,634047,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/2dkZ8h0Y3d', 'expanded_url': 'http://digstrawberybanke.blogspot.com/', 'display_url': 'digstrawberybanke.blogspot.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/237864887/1487089689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Thu Jan 23 16:52:30 +0000 2020,1220388849500770310,1220388849500770310,"Today after #ANTH500, I met w/ a student for an indy study to workshop the inaugural Intro to #NAIS class @UofNH! So excited. My plan is to cover 6 big units: 
Indigenous Identities
Indigenous Ways of Knowing
Surviving &amp; Survivance
Tribal Justice
Museums &amp; Media
Indigenous NH",False,"[0, 284]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,6,False,False,en,"[{'text': 'ANTH500', 'indices': [12, 20]}, {'text': 'NAIS', 'indices': [94, 99]}]",[],"[{'screen_name': 'UofNH', 'name': 'University of New Hampshire', 'id': 262319404, 'id_str': '262319404', 'indices': [106, 112]}]",[],en,recent,237864887,237864887,Alix Martin,alixgmartin,Abenaki Homelands,"@StrawberyBanke Museum Archaeologist. @UofNH Anthropology Faculty Fellow. GIS consultant. Love books, politics, pop culture & my pets. My own tweets. she/her",https://t.co/2dkZ8h0Y3d,[],False,522,419,48,Thu Jan 13 20:32:13 +0000 2011,4661,,,False,False,5248,,False,False,False,F7EFD9,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/909780166297178112/_KzI1hPZ_normal.jpg,https://pbs.twimg.com/profile_images/909780166297178112/_KzI1hPZ_normal.jpg,091380,FFFFFF,E3E2DE,634047,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/2dkZ8h0Y3d', 'expanded_url': 'http://digstrawberybanke.blogspot.com/', 'display_url': 'digstrawberybanke.blogspot.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/237864887/1487089689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Wed Jan 22 12:35:02 +0000 2020,1219961670551949312,1219961670551949312,@TheFolayemi @esmeraldo99 @UofNH happy to share but don't really think my slides will be helpful for practitioners (eric's are more useful). shoot me an email.,False,"[33, 159]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2197744741590385e+18,1219774474159038464,187266089.0,187266089,TheFolayemi,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'TheFolayemi', 'name': 'Fola Esuola', 'id': 187266089, 'id_str': '187266089', 'indices': [0, 12]}, {'screen_name': 'esmeraldo99', 'name': 'ANWIRI', 'id': 44225015, 'id_str': '44225015', 'indices': [13, 25]}, {'screen_name': 'UofNH', 'name': 'University of New Hampshire', 'id': 262319404, 'id_str': '262319404', 'indices': [26, 32]}]",[],en,recent,22581994,22581994,alexandra j. roberts,lexlanham,boston & nh,"law professor teaching & writing about trademarks, entertainment law, false advertising, influencers, & pop culture law at @unhlaw & @uofnh. she/her.",https://t.co/rQJzOFCU6Y,[],False,7256,3808,206,Tue Mar 03 04:05:16 +0000 2009,36474,,,True,False,23313,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/727475343787982848/YUP4lXDc_normal.jpg,https://pbs.twimg.com/profile_images/727475343787982848/YUP4lXDc_normal.jpg,981CEB,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/rQJzOFCU6Y', 'expanded_url': 'https://law.unh.edu/person/alexandra-j-roberts', 'display_url': 'law.unh.edu/person/alexand…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/22581994/1398828123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Tue Jan 21 23:10:41 +0000 2020,1219759247493357571,1219759247493357571,"Our office will be closed until noon on Thursday, 1/23, while @UofNH facilities works to repair some broken radiators.  Thanks for your patience.",False,"[0, 145]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'UofNH', 'name': 'University of New Hampshire', 'id': 262319404, 'id_str': '262319404', 'indices': [62, 68]}]",[],en,recent,2174103576,2174103576,UNH Women's and Gender Studies Department,UNHFeminists,"Durham, NH","@UofNH Women's Studies: Feminism, Activism, Leadership, Race, Ethnicity, Gender, Sexuality, Class, Disability, Age, Equality.",https://t.co/6v0A3OwuwK,[],False,703,505,16,Mon Nov 04 14:18:00 +0000 2013,245,,,False,False,1292,,False,False,False,BB4FF5,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/378800000693662064/18516f04c05771b0913f57eb9a8c1ad5_normal.png,https://pbs.twimg.com/profile_images/378800000693662064/18516f04c05771b0913f57eb9a8c1ad5_normal.png,4E17E6,FFFFFF,DDEEF6,333333,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/6v0A3OwuwK', 'expanded_url': 'http://cola.unh.edu/womens-studies', 'display_url': 'cola.unh.edu/womens-studies', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/2174103576/1494874630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Tue Jan 21 21:48:10 +0000 2020,1219738480307130368,1219738480307130368,@RogersBrian23 @UofNH as a @UofNH alum I strongly endorse this moose-themed content #youthvote,False,"[22, 94]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2197056149239603e+18,1219705614923960322,3352117630.0,3352117630,RogersBrian23,,,,,False,0,2,False,False,en,"[{'text': 'youthvote', 'indices': [84, 94]}]",[],"[{'screen_name': 'RogersBrian23', 'name': 'Brian Rogers', 'id': 3352117630, 'id_str': '3352117630', 'indices': [0, 14]}, {'screen_name': 'UofNH', 'name': 'University of New Hampshire', 'id': 262319404, 'id_str': '262319404', 'indices': [15, 21]}, {'screen_name': 'UofNH', 'name': 'University of New Hampshire', 'id': 262319404, 'id_str': '262319404', 'indices': [27, 33]}]",[],en,recent,2365164583,2365164583,Tegan O'Neill,tegan_oneill,,@UofNH alum in SF | digital comms director at @NextGenAmerica | tweets are mine,,[],False,170,276,1,Fri Feb 28 06:05:59 +0000 2014,786,,,False,False,393,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/960910507145289728/xWsK0-vl_normal.jpg,https://pbs.twimg.com/profile_images/960910507145289728/xWsK0-vl_normal.jpg,92A39D,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/2365164583/1517933911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
