,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
110,Thu Jan 23 14:12:18 +0000 2020,1220348536719597568,1220348536719597568,@MicrobiomDigest @gemmamilne @UChicago @RetractionWatch yes...he got so many i gave up on pasting into twitter :),False,"[56, 113]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2203481842889933e+18,1220348184288993282,2154127088.0,2154127088,MicrobiomDigest,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'MicrobiomDigest', 'name': 'Elisabeth Bik', 'id': 2154127088, 'id_str': '2154127088', 'indices': [0, 16]}, {'screen_name': 'gemmamilne', 'name': 'Gemma Milne', 'id': 335800766, 'id_str': '335800766', 'indices': [17, 28]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [29, 38]}, {'screen_name': 'RetractionWatch', 'name': 'Retraction Watch', 'id': 234947344, 'id_str': '234947344', 'indices': [39, 55]}]",[],en,recent,742413846854406144,742413846854406144,Dr. Rune Linding,RuneLinding,"Berlin, Germany",Aven & Amber's dad-@EddaKlipp's man-scientist-explorer-@LindingLab-cancer/signaling/ML-entrepreneur-democrat-#ScienceDetectives-whistleblower-truthseeker-intel,https://t.co/7jqZ3xRDKp,[],False,805,829,9,Mon Jun 13 17:50:29 +0000 2016,11689,,,True,False,15415,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/887667735374725120/k5Tv3KAO_normal.jpg,https://pbs.twimg.com/profile_images/887667735374725120/k5Tv3KAO_normal.jpg,https://pbs.twimg.com/profile_banners/742413846854406144/1573725399,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/7jqZ3xRDKp', 'expanded_url': 'http://www.lindinglab.science', 'display_url': 'lindinglab.science', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
111,Thu Jan 23 14:10:54 +0000 2020,1220348184288993282,1220348184288993282,@RuneLinding @gemmamilne @UChicago Doesn't he have like 35 retractions? I remember seeing his name on the @RetractionWatch leaderboard (but on tiny screen right now).,False,"[35, 166]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.220321657493115e+18,1220321657493114881,7.424138468544061e+17,742413846854406144,RuneLinding,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'RuneLinding', 'name': 'Dr. Rune Linding', 'id': 742413846854406144, 'id_str': '742413846854406144', 'indices': [0, 12]}, {'screen_name': 'gemmamilne', 'name': 'Gemma Milne', 'id': 335800766, 'id_str': '335800766', 'indices': [13, 24]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [25, 34]}, {'screen_name': 'RetractionWatch', 'name': 'Retraction Watch', 'id': 234947344, 'id_str': '234947344', 'indices': [106, 122]}]",[],en,recent,2154127088,2154127088,Elisabeth Bik,MicrobiomDigest,"San Francisco, CA","Science consultant, PhD. Blunt and snarky. Microbiome, research integrity & misconduct. Ex-Stanford. MicrobiomeDigest/Bik's Picks. Dutch/USA. She/her. 🐢💻🔬😼",https://t.co/1FgbFYDnd9,[],False,50571,21635,697,Fri Oct 25 04:07:35 +0000 2013,62558,,,True,True,44465,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1190393369333313536/fs0pGH0b_normal.jpg,https://pbs.twimg.com/profile_images/1190393369333313536/fs0pGH0b_normal.jpg,https://pbs.twimg.com/profile_banners/2154127088/1562360872,4A913C,C6E2EE,DAECF4,663B12,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/1FgbFYDnd9', 'expanded_url': 'http://www.MicrobiomeDigest.com', 'display_url': 'MicrobiomeDigest.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
142,Thu Jan 23 12:28:54 +0000 2020,1220322514771042304,1220322514771042304,"Mentor 9. Dr. Gina Pieters (@ProfPieters)- an assistant instructional Econ prof @UChicago. Her research examines decentralized virtual currencies &amp; their impact on int’l economies, focusing on their use &amp; implication as a globally traded alternative to nat’l currencies or assets.",False,"[0, 288]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2199613936482304e+18,1219961393648230400,1.1301325846949847e+18,1130132584694984704,ResearchInColor,,,,,False,1,6,False,False,en,[],[],"[{'screen_name': 'ProfPieters', 'name': 'G.C. Pieters, PhD', 'id': 4835641496, 'id_str': '4835641496', 'indices': [28, 40]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [80, 89]}]",[],en,recent,1130132584694984704,1130132584694984704,Research In Color Foundation,ResearchInColor,"Princeton, NJ",We provide mentoring and financial support for prospective PhD students of color doing independent research in economics-based disciplines. #painttheprofession,https://t.co/uU4xzn84T7,[],False,387,334,6,Sun May 19 15:26:19 +0000 2019,242,,,False,False,222,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1148992413769379842/qfII4kJY_normal.jpg,https://pbs.twimg.com/profile_images/1148992413769379842/qfII4kJY_normal.jpg,https://pbs.twimg.com/profile_banners/1130132584694984704/1560608028,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/uU4xzn84T7', 'expanded_url': 'http://www.researchincolor.org', 'display_url': 'researchincolor.org', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
149,Thu Jan 23 12:24:56 +0000 2020,1220321515243212800,1220321515243212800,"@gemmamilne @MicrobiomDigest @UChicago Fake publications 
The following publications were exposed as falsified:

JH Schön, S. Berg, Ch. Kloc, B. Batlogg: Ambipolar pentacene field-effect transistors and inverters, Science 287, 1022 (2000)",False,"[39, 238]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2203208211992125e+18,1220320821199212544,335800766.0,335800766,gemmamilne,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'gemmamilne', 'name': 'Gemma Milne', 'id': 335800766, 'id_str': '335800766', 'indices': [0, 11]}, {'screen_name': 'MicrobiomDigest', 'name': 'Elisabeth Bik', 'id': 2154127088, 'id_str': '2154127088', 'indices': [12, 28]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [29, 38]}]",[],en,recent,742413846854406144,742413846854406144,Dr. Rune Linding,RuneLinding,"Berlin, Germany",Aven & Amber's dad-@EddaKlipp's man-scientist-explorer-@LindingLab-cancer/signaling/ML-entrepreneur-democrat-#ScienceDetectives-whistleblower-truthseeker-intel,https://t.co/7jqZ3xRDKp,[],False,805,829,9,Mon Jun 13 17:50:29 +0000 2016,11689,,,True,False,15415,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/887667735374725120/k5Tv3KAO_normal.jpg,https://pbs.twimg.com/profile_images/887667735374725120/k5Tv3KAO_normal.jpg,https://pbs.twimg.com/profile_banners/742413846854406144/1573725399,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/7jqZ3xRDKp', 'expanded_url': 'http://www.lindinglab.science', 'display_url': 'lindinglab.science', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
156,Thu Jan 23 12:16:09 +0000 2020,1220319305893601281,1220319305893601281,"RT @Edgarkazibwe: @MakerereU @Decety @UChicago .@Decety of @UChicago - Empathy has a dark side. It is capacity limited, Innumerate and Paro…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'Edgarkazibwe', 'name': 'Edgar Kazibwe', 'id': 991633530, 'id_str': '991633530', 'indices': [3, 16]}, {'screen_name': 'MakerereU', 'name': 'Makerere University', 'id': 106059177, 'id_str': '106059177', 'indices': [18, 28]}, {'screen_name': 'Decety', 'name': 'Jean Decety', 'id': 83134806, 'id_str': '83134806', 'indices': [29, 36]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [37, 46]}, {'screen_name': 'Decety', 'name': 'Jean Decety', 'id': 83134806, 'id_str': '83134806', 'indices': [48, 55]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [59, 68]}]",[],en,recent,2894595149,2894595149,Ritah Kase ⭐,asiimireritah,"kampala,Uganda",ProjectPlanning& Ent.||UCU Alumna || programs officer @ccgea1 || politics|| entertainment|| AWLI/ @TheVoiceConsult / women's rights|| Love || my opinions here😎,,[],False,11013,9008,11,Thu Nov 27 13:13:15 +0000 2014,86593,,,True,False,50134,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1219557298944737280/C0pJ7WOj_normal.jpg,https://pbs.twimg.com/profile_images/1219557298944737280/C0pJ7WOj_normal.jpg,https://pbs.twimg.com/profile_banners/2894595149/1544707256,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,Thu Jan 23 12:13:23 +0000 2020,1.2203186070555075e+18,1220318607055507456,"@MakerereU @Decety @UChicago .@Decety of @UChicago - Empathy has a dark side. It is capacity limited, Innumerate and Parochial. Empathy makes us focus mostly one person. You can't feel empathy for everyone. #EmpathyLimitsInDecisionMaking",False,"[29, 237]","[{'text': 'EmpathyLimitsInDecisionMaking', 'indices': [207, 237]}]",[],"[{'screen_name': 'MakerereU', 'name': 'Makerere University', 'id': 106059177, 'id_str': '106059177', 'indices': [0, 10]}, {'screen_name': 'Decety', 'name': 'Jean Decety', 'id': 83134806, 'id_str': '83134806', 'indices': [11, 18]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [19, 28]}, {'screen_name': 'Decety', 'name': 'Jean Decety', 'id': 83134806, 'id_str': '83134806', 'indices': [30, 37]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [41, 50]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2203178731949056e+18,1220317873194905600,991633530.0,991633530,Edgarkazibwe,991633530.0,991633530,Edgar Kazibwe,Edgarkazibwe,Uganda,"Deputy Editor, @kawowosports | Rugby Enthusiast | Psychologist | @edgarkdesigns | I.G & 👻: edgarkazibwe https://t.co/ZeE3b5WXZY",https://t.co/en5LTaAdWH,"[{'url': 'https://t.co/en5LTaAdWH', 'expanded_url': 'http://kawowo.com', 'display_url': 'kawowo.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/ZeE3b5WXZY', 'expanded_url': 'http://facebook.com/KazibweEdgar', 'display_url': 'facebook.com/KazibweEdgar', 'indices': [104, 127]}]",False,1649.0,999.0,17.0,Wed Dec 05 19:48:11 +0000 2012,3068.0,,,True,False,33750.0,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1206914848833101824/6p9Srh7j_normal.jpg,https://pbs.twimg.com/profile_images/1206914848833101824/6p9Srh7j_normal.jpg,https://pbs.twimg.com/profile_banners/991633530/1541009450,3B94D9,000000,000000,000000,True,True,False,False,False,False,False,none,,,,,False,2.0,2.0,False,False,en,,,,,,,,,,,,,,,,,,,,,
169,Thu Jan 23 06:16:45 +0000 2020,1220228860480049153,1220228860480049153,"RT @uchicagogsu: Good evening.

The President of @UChicago is speaking in Davos and grad workers don’t have dental coverage.",False,"[0, 124]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,34,0,False,False,en,[],[],"[{'screen_name': 'uchicagogsu', 'name': 'UChicago GSU', 'id': 417357386, 'id_str': '417357386', 'indices': [3, 15]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [49, 58]}]",[],en,recent,1068640205370994690,1068640205370994690,Ben Bag-Bag,Razaderazin,The world of Asiyah,PhD. Candidate in religious studies/Jewish studies. My research focuses on modern Jewish thought and Kabbalah. I really like books. he/him,,[],False,75,752,0,Fri Nov 30 22:57:34 +0000 2018,8070,,,False,False,2408,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1071205939913490432/k4fTYlN3_normal.jpg,https://pbs.twimg.com/profile_images/1071205939913490432/k4fTYlN3_normal.jpg,https://pbs.twimg.com/profile_banners/1068640205370994690/1543685325,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Thu Jan 23 03:12:48 +0000 2020,1.2201825665165476e+18,1220182566516547584,"Good evening.

The President of @UChicago is speaking in Davos and grad workers don’t have dental coverage.",False,"[0, 107]",[],[],"[{'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [32, 41]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,417357386.0,417357386,UChicago GSU,uchicagogsu,"Chicago, IL 60637","Graduate Students United at the University of Chicago: fighting for better working & study conditions since 2007. Affiliate of @AFTunion, @iftaft, @AAUP #YesGSU",https://t.co/mTu7vOuOVA,"[{'url': 'https://t.co/mTu7vOuOVA', 'expanded_url': 'http://uchicagogsu.org', 'display_url': 'uchicagogsu.org', 'indices': [0, 23]}]",[],False,5118.0,2166.0,66.0,Sun Nov 20 20:49:26 +0000 2011,8823.0,,,False,False,9260.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/875817742527598593/zpL4L_Q4_normal.jpg,https://pbs.twimg.com/profile_images/875817742527598593/zpL4L_Q4_normal.jpg,https://pbs.twimg.com/profile_banners/417357386/1556818824,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,34.0,147.0,False,False,en,,,,,,,,,,,,,,,,,,,,,
174,Thu Jan 23 04:21:08 +0000 2020,1220199761774432258,1220199761774432258,"@jamesheathers @UChicago It is a thrilling read. Learning a lot about physics too!
I am at 1/3 of the book after a 4h plane ride, so there is a lot of background.",False,"[25, 162]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2201947021101343e+18,1220194702110134278,368750485.0,368750485,jamesheathers,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'jamesheathers', 'name': '🏴James Heathers 🏴', 'id': 368750485, 'id_str': '368750485', 'indices': [0, 14]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [15, 24]}]",[],en,recent,2154127088,2154127088,Elisabeth Bik,MicrobiomDigest,"San Francisco, CA","Science consultant, PhD. Blunt and snarky. Microbiome, research integrity & misconduct. Ex-Stanford. MicrobiomeDigest/Bik's Picks. Dutch/USA. She/her. 🐢💻🔬😼",https://t.co/1FgbFYDnd9,[],False,50571,21635,697,Fri Oct 25 04:07:35 +0000 2013,62558,,,True,True,44465,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1190393369333313536/fs0pGH0b_normal.jpg,https://pbs.twimg.com/profile_images/1190393369333313536/fs0pGH0b_normal.jpg,https://pbs.twimg.com/profile_banners/2154127088/1562360872,4A913C,C6E2EE,DAECF4,663B12,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/1FgbFYDnd9', 'expanded_url': 'http://www.MicrobiomeDigest.com', 'display_url': 'MicrobiomeDigest.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
175,Thu Jan 23 04:07:50 +0000 2020,1220196415093297152,1220196415093297152,"RT @uchicagogsu: Good evening.

The President of @UChicago is speaking in Davos and grad workers don’t have dental coverage.",False,"[0, 124]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,34,0,False,False,en,[],[],"[{'screen_name': 'uchicagogsu', 'name': 'UChicago GSU', 'id': 417357386, 'id_str': '417357386', 'indices': [3, 15]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [49, 58]}]",[],en,recent,1730102401,1730102401,Aryn Kelly,arynmkelly,"Washington, DC","American Studies PhD student (GWU), dancer, community organizer, hufflepuff, she/her",,[],False,99,294,2,Wed Sep 04 22:27:26 +0000 2013,1052,,,False,False,80,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/874771051309400065/xehVqxh2_normal.jpg,https://pbs.twimg.com/profile_images/874771051309400065/xehVqxh2_normal.jpg,https://pbs.twimg.com/profile_banners/1730102401/1389897237,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Thu Jan 23 03:12:48 +0000 2020,1.2201825665165476e+18,1220182566516547584,"Good evening.

The President of @UChicago is speaking in Davos and grad workers don’t have dental coverage.",False,"[0, 107]",[],[],"[{'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [32, 41]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,417357386.0,417357386,UChicago GSU,uchicagogsu,"Chicago, IL 60637","Graduate Students United at the University of Chicago: fighting for better working & study conditions since 2007. Affiliate of @AFTunion, @iftaft, @AAUP #YesGSU",https://t.co/mTu7vOuOVA,"[{'url': 'https://t.co/mTu7vOuOVA', 'expanded_url': 'http://uchicagogsu.org', 'display_url': 'uchicagogsu.org', 'indices': [0, 23]}]",[],False,5118.0,2166.0,66.0,Sun Nov 20 20:49:26 +0000 2011,8823.0,,,False,False,9260.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/875817742527598593/zpL4L_Q4_normal.jpg,https://pbs.twimg.com/profile_images/875817742527598593/zpL4L_Q4_normal.jpg,https://pbs.twimg.com/profile_banners/417357386/1556818824,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,34.0,147.0,False,False,en,,,,,,,,,,,,,,,,,,,,,
178,Thu Jan 23 04:01:01 +0000 2020,1220194702110134278,1220194702110134278,@MicrobiomDigest @UChicago Oh wow. There's a book on the Schon case. I had no idea. I'll have to pick this up.,False,"[27, 110]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200912714583777e+18,1220091271458377728,2154127088.0,2154127088,MicrobiomDigest,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'MicrobiomDigest', 'name': 'Elisabeth Bik', 'id': 2154127088, 'id_str': '2154127088', 'indices': [0, 16]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [17, 26]}]",[],en,recent,368750485,368750485,🏴James Heathers 🏴,jamesheathers,The warm embrace of Uncle Sam,"Research scientist. Biosignals, meta-science, error detection. Yelling has vitamins. Shallow thought leader. Cohost of @hertzpodcast.",https://t.co/h69iqSZEUR,[],False,10208,544,115,Tue Sep 06 04:57:48 +0000 2011,4619,,,False,False,20777,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1079406924892962821/W9ocwzHV_normal.jpg,https://pbs.twimg.com/profile_images/1079406924892962821/W9ocwzHV_normal.jpg,https://pbs.twimg.com/profile_banners/368750485/1488575822,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/h69iqSZEUR', 'expanded_url': 'http://jamesheathers.com', 'display_url': 'jamesheathers.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
179,Thu Jan 23 03:32:11 +0000 2020,1220187446375276544,1220187446375276544,"RT @uchicagogsu: Good evening.

The President of @UChicago is speaking in Davos and grad workers don’t have dental coverage.",False,"[0, 124]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,34,0,False,False,en,[],[],"[{'screen_name': 'uchicagogsu', 'name': 'UChicago GSU', 'id': 417357386, 'id_str': '417357386', 'indices': [3, 15]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [49, 58]}]",[],en,recent,356573570,356573570,jordie,ejdavies__,Chicago,"Pre-Doctoral Fellow @GenForward_UChi | Political Science PhD Candidate @Uchicago | REP, social movements, & American political behavior",https://t.co/3vqxL3xWEH,[],False,1061,890,12,Wed Aug 17 01:55:40 +0000 2011,34373,,,False,False,19523,,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,True,http://pbs.twimg.com/profile_images/1214327102062911489/Ft0QABv5_normal.jpg,https://pbs.twimg.com/profile_images/1214327102062911489/Ft0QABv5_normal.jpg,https://pbs.twimg.com/profile_banners/356573570/1373743024,990000,FFFFFF,F3F3F3,333333,True,True,False,False,False,False,False,none,Thu Jan 23 03:12:48 +0000 2020,1.2201825665165476e+18,1220182566516547584,"Good evening.

The President of @UChicago is speaking in Davos and grad workers don’t have dental coverage.",False,"[0, 107]",[],[],"[{'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [32, 41]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,417357386.0,417357386,UChicago GSU,uchicagogsu,"Chicago, IL 60637","Graduate Students United at the University of Chicago: fighting for better working & study conditions since 2007. Affiliate of @AFTunion, @iftaft, @AAUP #YesGSU",https://t.co/mTu7vOuOVA,"[{'url': 'https://t.co/mTu7vOuOVA', 'expanded_url': 'http://uchicagogsu.org', 'display_url': 'uchicagogsu.org', 'indices': [0, 23]}]",[],False,5118.0,2166.0,66.0,Sun Nov 20 20:49:26 +0000 2011,8823.0,,,False,False,9260.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/875817742527598593/zpL4L_Q4_normal.jpg,https://pbs.twimg.com/profile_images/875817742527598593/zpL4L_Q4_normal.jpg,https://pbs.twimg.com/profile_banners/417357386/1556818824,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,34.0,147.0,False,False,en,"[{'url': 'https://t.co/3vqxL3xWEH', 'expanded_url': 'http://jordiedavies.com', 'display_url': 'jordiedavies.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
