,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang
91,Fri Jan 24 15:23:39 +0000 2020,1220728877485568000,1220728877485568000,"@lindzmcleod @OpenUniversity Oh, I'd feel exactly the same. How disheartening. There must be an ombudsperson/independent external investigation process you could pursue. So sorry you're going through this x",False,"[29, 206]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2207107774573855e+18,1220710777457385472,158120266.0,158120266,lindzmcleod,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'lindzmcleod', 'name': 'Lindz McLeod', 'id': 158120266, 'id_str': '158120266', 'indices': [0, 12]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [13, 28]}]",[],en,recent,122914754,122914754,Debs J Cooper,DebsJCooper,"Bath, England","🥑2nd-Yeovil Lit Prize 2016, Creative Writing Student, 9 x winner @writingink, Greenhouse Agy & Flash500 shortlister, @bluepencil_edit First Novel longlister",https://t.co/GI5AojFwvH,"[{'url': 'https://t.co/GI5AojFwvH', 'expanded_url': 'http://debsjriccio.wordpress.com', 'display_url': 'debsjriccio.wordpress.com', 'indices': [0, 23]}]",[],False,496,587,27,Sun Mar 14 09:57:33 +0000 2010,13925,,,False,False,1001,,False,False,False,000000,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/940163529180508161/djvm_cPT_normal.jpg,https://pbs.twimg.com/profile_images/940163529180508161/djvm_cPT_normal.jpg,https://pbs.twimg.com/profile_banners/122914754/1578498275,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Fri Jan 24 14:07:03 +0000 2020,1220709600502206464,1220709600502206464,@OliviaKellyOU @OpenUniversity Hi Olivia - thank you! 😊😊,False,"[31, 56]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207094775545733e+18,1220709477554573314,9.008132139520819e+17,900813213952081920,OliviaKellyOU,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'OliviaKellyOU', 'name': 'Olivia Kelly', 'id': 900813213952081920, 'id_str': '900813213952081920', 'indices': [0, 14]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [15, 30]}]",[],en,recent,1170380789537738752,1170380789537738752,Hollie Biss,BissHollie,"South West, England","21 year old aspiring student welfare officer, who’s very passionate about child & adolescent mental health 🧠",,,[],False,46,92,0,Sat Sep 07 16:58:27 +0000 2019,16,,,False,False,15,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1214869638800171017/c-_uWL87_normal.jpg,https://pbs.twimg.com/profile_images/1214869638800171017/c-_uWL87_normal.jpg,https://pbs.twimg.com/profile_banners/1170380789537738752/1579874005,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Fri Jan 24 14:03:01 +0000 2020,1220708586797641732,1220708586797641732,"First tweet 👋🏼 I’m Hollie, I’m 21 and I’m an @OpenUniversity student currently studying E102 and DE100. I aim to work in the field of young people’s mental health and I’m here to find and share resources!😊",False,"[0, 205]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,42,False,False,en,[],[],"[{'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [45, 60]}]",[],en,recent,1170380789537738752,1170380789537738752,Hollie Biss,BissHollie,"South West, England","21 year old aspiring student welfare officer, who’s very passionate about child & adolescent mental health 🧠",,,[],False,46,92,0,Sat Sep 07 16:58:27 +0000 2019,16,,,False,False,15,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1214869638800171017/c-_uWL87_normal.jpg,https://pbs.twimg.com/profile_images/1214869638800171017/c-_uWL87_normal.jpg,https://pbs.twimg.com/profile_banners/1170380789537738752/1579874005,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Fri Jan 24 12:18:30 +0000 2020,1220682285797838848,1220682285797838848,@Lisablakeyblake @councilofdeans @OpenUniversity Looking forward to seeing it Lisa!,False,"[49, 83]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.2203287597835756e+18,1220328759783575553,1.0651745078145597e+18,1065174507814559744,Lisablakeyblake,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Lisablakeyblake', 'name': 'Lisa blake', 'id': 1065174507814559744, 'id_str': '1065174507814559744', 'indices': [0, 16]}, {'screen_name': 'councilofdeans', 'name': 'Council of Deans', 'id': 278442312, 'id_str': '278442312', 'indices': [17, 32]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [33, 48]}]",[],en,recent,1139187039151280128,1139187039151280128,#150Leaders,150Leaders,United Kingdom,"@councilofdeans Student Leadership Programme | co-funded by @BurdettTrust | designed for student nurses, midwives & AHPs across the UK | co-created by students",https://t.co/AxAGczi8AW,"[{'url': 'https://t.co/AxAGczi8AW', 'expanded_url': 'http://www.councilofdeans.org.uk/studentleadership', 'display_url': 'councilofdeans.org.uk/studentleaders…', 'indices': [0, 23]}]",[],False,757,96,1,Thu Jun 13 15:05:29 +0000 2019,508,,,False,False,532,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1141695642672279552/rf-wEzoI_normal.png,https://pbs.twimg.com/profile_images/1141695642672279552/rf-wEzoI_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Fri Jan 24 12:18:18 +0000 2020,1220682235264802816,1220682235264802816,RT @Lisablakeyblake: It’s video day!!!! Completing my project video for the recruitment of student nurses for The Open University. Thank yo…,False,"[0, 140]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'Lisablakeyblake', 'name': 'Lisa blake', 'id': 1065174507814559744, 'id_str': '1065174507814559744', 'indices': [3, 19]}]",[],en,recent,1139187039151280128,1139187039151280128,#150Leaders,150Leaders,United Kingdom,"@councilofdeans Student Leadership Programme | co-funded by @BurdettTrust | designed for student nurses, midwives & AHPs across the UK | co-created by students",https://t.co/AxAGczi8AW,"[{'url': 'https://t.co/AxAGczi8AW', 'expanded_url': 'http://www.councilofdeans.org.uk/studentleadership', 'display_url': 'councilofdeans.org.uk/studentleaders…', 'indices': [0, 23]}]",[],False,757,96,1,Thu Jun 13 15:05:29 +0000 2019,508,,,False,False,532,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1141695642672279552/rf-wEzoI_normal.png,https://pbs.twimg.com/profile_images/1141695642672279552/rf-wEzoI_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,Thu Jan 23 12:53:43 +0000 2020,1.2203287597835756e+18,1220328759783575553,It’s video day!!!! Completing my project video for the recruitment of student nurses for The Open University. Thank you #150leaders @councilofdeans for the opportunity. @OpenUniversity,False,"[0, 184]","[{'text': '150leaders', 'indices': [120, 131]}]",[],"[{'screen_name': 'councilofdeans', 'name': 'Council of Deans', 'id': 278442312, 'id_str': '278442312', 'indices': [132, 147]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [169, 184]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.0651745078145597e+18,1065174507814559744,Lisa blake,Lisablakeyblake,Leicester ,"AP and Enthusiastic 3rd year student nurse at OU, #gpnsnn #150leaders",,,[],False,156.0,147.0,0.0,Wed Nov 21 09:26:07 +0000 2018,220.0,,,False,False,74.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1065233600617070592/qJIg3yK0_normal.jpg,https://pbs.twimg.com/profile_images/1065233600617070592/qJIg3yK0_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,1.0,7.0,False,False,en
113,Fri Jan 24 10:01:02 +0000 2020,1220647688573767682,1220647688573767682,@OU_FASS @IntDev_OU @UN @OpenUniversity @USAID Truly inspirational!,False,"[47, 67]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2206122114434908e+18,1220612211443490817,2515366050.0,2515366050,OU_FASS,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'OU_FASS', 'name': 'OU FASS', 'id': 2515366050, 'id_str': '2515366050', 'indices': [0, 8]}, {'screen_name': 'IntDev_OU', 'name': 'ID@OU', 'id': 472851067, 'id_str': '472851067', 'indices': [9, 19]}, {'screen_name': 'UN', 'name': 'United Nations', 'id': 14159148, 'id_str': '14159148', 'indices': [20, 23]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [24, 39]}, {'screen_name': 'USAID', 'name': 'USAID', 'id': 36683668, 'id_str': '36683668', 'indices': [40, 46]}]",[],en,recent,3351885388,3351885388,"Education, Childhood, Youth & Sport",OU_ECYS,Open University,Sharing news & practical ideas for our students/wider audience.🐦 relate to OUr quals:#Education #Childhood #Youth #Sport #InternationalProjects #OUstudents #☕️,https://t.co/iMFQPXItPM,"[{'url': 'https://t.co/iMFQPXItPM', 'expanded_url': 'http://bit.ly/OUrWebsite', 'display_url': 'bit.ly/OUrWebsite', 'indices': [0, 23]}]",[],False,1603,964,40,Tue Jun 30 14:07:51 +0000 2015,3380,,,True,False,2520,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1145608656383352832/HUst0EPc_normal.png,https://pbs.twimg.com/profile_images/1145608656383352832/HUst0EPc_normal.png,https://pbs.twimg.com/profile_banners/3351885388/1560182868,24728A,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Fri Jan 24 09:18:32 +0000 2020,1220636992955985921,1220636992955985921,@DrNathanielOwen @OxUniPress @OpenUniversity Congrats on the new job Nate! But shame you’re leaving,False,"[45, 99]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2206142147772785e+18,1220614214777278464,3069885988.0,3069885988,DrNathanielOwen,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'DrNathanielOwen', 'name': 'Dr Nathaniel Owen', 'id': 3069885988, 'id_str': '3069885988', 'indices': [0, 16]}, {'screen_name': 'OxUniPress', 'name': 'Oxford Uni Press', 'id': 4156957588, 'id_str': '4156957588', 'indices': [17, 28]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [29, 44]}]",[],en,recent,2605136016,2605136016,Philip Seargeant,philipseargeant,"London, England","Author of ART OF POLITICAL STORYTELLING and EMOJI REVOLUTION. Linguist @OpenUniversity: politics, social media and communication. Occasional photographer",https://t.co/Gi3oS1xlNO,"[{'url': 'https://t.co/Gi3oS1xlNO', 'expanded_url': 'https://philipseargeant.com', 'display_url': 'philipseargeant.com', 'indices': [0, 23]}]",[],False,1320,814,15,Sat Jul 05 09:19:46 +0000 2014,3406,,,False,False,3113,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1198673843885395968/iRTONcbl_normal.jpg,https://pbs.twimg.com/profile_images/1198673843885395968/iRTONcbl_normal.jpg,https://pbs.twimg.com/profile_banners/2605136016/1578090399,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Thu Jan 23 22:17:06 +0000 2020,1220470537715142656,1220470537715142656,@SarahMBridgman @OpenUniversity @TimJBlackman Is there not something like this on the Crowther building...? 🤔,False,"[46, 109]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2202915124261683e+18,1220291512426168325,19648431.0,19648431,SarahMBridgman,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'SarahMBridgman', 'name': 'Sarah Bridgman', 'id': 19648431, 'id_str': '19648431', 'indices': [0, 15]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [16, 31]}, {'screen_name': 'TimJBlackman', 'name': 'Tim Blackman', 'id': 240351501, 'id_str': '240351501', 'indices': [32, 45]}]",[],en,recent,97642834,97642834,Helen Cooke,cookiehj1,,Swimming • Cycling • Higher Education • @openuniversity • #SFHEA • @lborouniversity and @cranfielduni alumnus,,,[],False,351,446,11,Fri Dec 18 11:06:48 +0000 2009,5144,,,True,False,3115,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/536991431702110209/m04n5p6L_normal.jpeg,https://pbs.twimg.com/profile_images/536991431702110209/m04n5p6L_normal.jpeg,https://pbs.twimg.com/profile_banners/97642834/1490380873,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Thu Jan 23 21:47:51 +0000 2020,1220463177735004164,1220463177735004164,@hpprmnn @OpenUniversity @edballs Add Dublin and Prague to that list too :-s,False,"[34, 76]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.22046149152e+18,1220461491520000000,3148725102.0,3148725102,hpprmnn,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'hpprmnn', 'name': 'Richard', 'id': 3148725102, 'id_str': '3148725102', 'indices': [0, 8]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [9, 24]}, {'screen_name': 'edballs', 'name': 'Ed Balls', 'id': 16708655, 'id_str': '16708655', 'indices': [25, 33]}]",[],en,recent,869619261840535554,869619261840535554,Mr Celtic 🇪🇺🎮👽🏳️‍🌈 #CitizensRights,Celticanz,"odour-coal-own, EU ","#impat #indyref2 future 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺 passport holder. #scifi #housemusic. Garage. Purveyor of mince since birth. #gaymer. Remoaner of Brexit. Tweets ents, politics",https://t.co/JZOdWcF7Jo,"[{'url': 'https://t.co/JZOdWcF7Jo', 'expanded_url': 'http://BlockedByDominicRaab.com', 'display_url': 'BlockedByDominicRaab.com', 'indices': [0, 23]}]",[],False,4118,3883,6,Tue May 30 18:19:23 +0000 2017,68557,,,False,False,29662,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/911729881620283393/QMLszcvf_normal.jpg,https://pbs.twimg.com/profile_images/911729881620283393/QMLszcvf_normal.jpg,https://pbs.twimg.com/profile_banners/869619261840535554/1564603870,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Thu Jan 23 21:35:42 +0000 2020,1220460121299607559,1220460121299607559,@SarahMBridgman @OpenUniversity @TimJBlackman Ha! I also thought was a monorail! Both would be awesome 😎,False,"[46, 104]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2202915124261683e+18,1220291512426168325,19648431.0,19648431,SarahMBridgman,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'SarahMBridgman', 'name': 'Sarah Bridgman', 'id': 19648431, 'id_str': '19648431', 'indices': [0, 15]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [16, 31]}, {'screen_name': 'TimJBlackman', 'name': 'Tim Blackman', 'id': 240351501, 'id_str': '240351501', 'indices': [32, 45]}]",[],en,recent,4330865439,4330865439,Jane Roberts,JaneRobertsOU,,"Acting Head of OpenLearn @OpenUniversity creating fab free content for @OUFreeLearning, & mum of teen twin girls. Tweets/views my own. #LifelongLearning #OER",,,[],False,338,396,16,Mon Nov 30 17:05:59 +0000 2015,9807,,,True,False,4154,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1142172112804831232/7RRP-klT_normal.jpg,https://pbs.twimg.com/profile_images/1142172112804831232/7RRP-klT_normal.jpg,https://pbs.twimg.com/profile_banners/4330865439/1541718898,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,Thu Jan 23 21:12:06 +0000 2020,1220454180063797265,1220454180063797265,Best thing about being an @OpenUniversity student? I just attended a tutorial in a minion onesie with a hot chocolate ♥️,False,"[0, 120]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,53,False,False,en,[],[],"[{'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [26, 41]}]",[],en,recent,40983708,40983708,Lou,lrobbo89,Planet Earth,@OpenUniversity Student #E309 #KE322 📚 @YorkshireTea for blood ☕️ Ravenclaw 💙 Loves a Dinosaur GIF 🦖,,,[],False,382,1578,3,Mon May 18 22:16:52 +0000 2009,5792,,,True,False,3018,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1211051496952848384/8J1woBuB_normal.png,https://pbs.twimg.com/profile_images/1211051496952848384/8J1woBuB_normal.png,https://pbs.twimg.com/profile_banners/40983708/1577572255,660994,FFFFFF,7AC3EE,3D1957,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Thu Jan 23 21:07:25 +0000 2020,1220453003842543631,1220453003842543631,"#E102 TMA02 submitted. I can't keep staring at it and tweaking it. And from tomorrow my head needs to be in full #DE100 mode with a study weekend, my first module week and my first face to face tutorial 🤪🤯 @OpenUniversity

#OUStudent #BScPsychology #E102 #TMA #Student #DE100",False,"[0, 275]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,5,False,False,en,"[{'text': 'E102', 'indices': [0, 5]}, {'text': 'DE100', 'indices': [113, 119]}, {'text': 'OUStudent', 'indices': [223, 233]}, {'text': 'BScPsychology', 'indices': [234, 248]}, {'text': 'E102', 'indices': [249, 254]}, {'text': 'TMA', 'indices': [255, 259]}, {'text': 'Student', 'indices': [260, 268]}, {'text': 'DE100', 'indices': [269, 275]}]",[],"[{'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [206, 221]}]",[],en,recent,94166288,94166288,Sarah Harwood,SchoolRunnerMum,"Billingshurst, West Sussex","Mum of two boys 💙
OU BSc (Hons) Psychology Student
#E102 #DE100 🎓
Runner 🏃‍♀️ London Marathon Finisher 🏅",https://t.co/Uul2EzpFIN,"[{'url': 'https://t.co/Uul2EzpFIN', 'expanded_url': 'http://linktr.ee/SussexMummy', 'display_url': 'linktr.ee/SussexMummy', 'indices': [0, 23]}]",[],False,2283,371,159,Wed Dec 02 20:15:36 +0000 2009,991,,,False,False,29162,,False,False,False,000000,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,False,http://pbs.twimg.com/profile_images/1216494825756856323/-hIZy4uf_normal.jpg,https://pbs.twimg.com/profile_images/1216494825756856323/-hIZy4uf_normal.jpg,https://pbs.twimg.com/profile_banners/94166288/1374408151,9266CC,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,Thu Jan 23 17:37:34 +0000 2020,1220400191544668162,1220400191544668162,"@evansd66 @TweetinChar @yudapearl @dmonett @sd_marlow @GaryMarcus @David_Gunkel @MiaD @OpenUniversity After all, there was a whole knowledge engineering thing, ontologies, semantic web, etc., which was pretty much also nothing to do with human cognition. Much ML work follows that tradition of process over validity.",False,"[102, 316]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2203987146841702e+18,1220398714684170240,5714482.0,5714482,morungos,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'evansd66', 'name': 'Dylan Evans', 'id': 800281494333767680, 'id_str': '800281494333767680', 'indices': [0, 9]}, {'screen_name': 'TweetinChar', 'name': 'CharlotteS. EU❤UK', 'id': 2919723412, 'id_str': '2919723412', 'indices': [10, 22]}, {'screen_name': 'yudapearl', 'name': 'Judea Pearl', 'id': 3363584909, 'id_str': '3363584909', 'indices': [23, 33]}, {'screen_name': 'dmonett', 'name': 'Dagmar Monett', 'id': 146536061, 'id_str': '146536061', 'indices': [34, 42]}, {'screen_name': 'sd_marlow', 'name': 'Steven Marlow 🤖', 'id': 41087685, 'id_str': '41087685', 'indices': [43, 53]}, {'screen_name': 'GaryMarcus', 'name': 'Gary Marcus', 'id': 232294292, 'id_str': '232294292', 'indices': [54, 65]}, {'screen_name': 'David_Gunkel', 'name': 'David J. Gunkel', 'id': 1222769455, 'id_str': '1222769455', 'indices': [66, 79]}, {'screen_name': 'MiaD', 'name': 'Mia Dand', 'id': 1036761, 'id_str': '1036761', 'indices': [80, 85]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [86, 101]}]",[],en,recent,5714482,5714482,Stuart Watt,morungos,Toronto,"Cognitive scientist. CTO @turalt, CEO @meetomatic. Uses: #psychology, #AI, #tech, #phd. Aim: help humans be more empathic. Still not a rat.",https://t.co/UimkDDJC3I,"[{'url': 'https://t.co/UimkDDJC3I', 'expanded_url': 'http://turalt.com', 'display_url': 'turalt.com', 'indices': [0, 23]}]",[],False,1151,1436,123,Wed May 02 14:20:42 +0000 2007,12215,,,True,False,36075,,False,False,False,000000,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/659073721987002368/nkraBKET_normal.jpg,https://pbs.twimg.com/profile_images/659073721987002368/nkraBKET_normal.jpg,https://pbs.twimg.com/profile_banners/5714482/1446080609,AA0000,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
